"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"207",-2.18856636833407,0.074268804964104,2011,5,"WAH3","D",-2.04002875840586,-2.33710397826228,-1.93232186939888,-2.44481086726926,0.512488997870383
"208",-2.18324236361181,0.0742603739465524,2012,5,"WAH3","D",-2.0347216157187,-2.33176311150491,-1.92702695363084,-2.43945777359277,0.512430819961931
"209",-2.17690040993624,0.0744819007137606,2013,5,"WAH3","D",-2.02793660850872,-2.32586421136376,-1.91992068153799,-2.4338801383345,0.513959456796506
"210",-2.16979649329049,0.0751922938032699,2014,5,"WAH3","D",-2.01941190568395,-2.32018108089703,-1.91036574496057,-2.42922724162041,0.518861496659846
"211",-2.1623828624411,0.0766848749522262,2015,5,"WAH3","D",-2.00901311253664,-2.31575261234555,-1.89780236505005,-2.42696335983214,0.529160994782086
"212",-2.15509050544865,0.0796135923424524,2016,5,"WAH3","D",-1.99586332076375,-2.31431769013356,-1.8804052578796,-2.4297757530177,0.549370495138098
"213",-2.14816841620574,0.0850272841235974,2017,5,"WAH3","D",-1.97811384795855,-2.31822298445294,-1.85480468392808,-2.44153214848341,0.586727464555326
"214",-2.14162672714217,0.0937330020715813,2018,5,"WAH3","D",-1.95416072299901,-2.32909273128533,-1.81822626094196,-2.46502719334238,0.646800932400418
"215",-2.13529896776529,0.105606891672409,2019,5,"WAH3","D",-1.92408518442047,-2.34651275111011,-1.7709308450551,-2.49966709047547,0.72873624542037
"216",-3.70374587517116,0.0827965115643231,1977,6,"WAH3","D",-3.53815285204252,-3.86933889829981,-3.41807882250166,-3.98941292784066,0.571334105339006
"217",-3.69038297008433,0.0800214643008589,1978,6,"WAH3","D",-3.53034004148261,-3.85042589868605,-3.41429047022864,-3.96647546994002,0.552184999711374
"218",-3.67702133360432,0.0774625209732012,1979,6,"WAH3","D",-3.52209629165792,-3.83194637555072,-3.40975777816367,-3.94428488904497,0.534527110881302
"219",-3.66366258699018,0.0751311675094962,1980,6,"WAH3","D",-3.51340025197119,-3.81392492200918,-3.40444273846574,-3.92288243551463,0.518439697048896
"220",-3.65030844493289,0.0730272696475569,1981,6,"WAH3","D",-3.50425390563778,-3.79636298422801,-3.39834752906131,-3.90226936080447,0.503921831743159
"221",-3.63696046193721,0.0711461192177521,1982,6,"WAH3","D",-3.49466822350171,-3.77925270037271,-3.39148994872581,-3.88243097514861,0.490941026422808
"222",-3.62361995478494,0.0694837610996526,1983,6,"WAH3","D",-3.48465243258564,-3.76258747698425,-3.38388496031831,-3.86335494925158,0.479469988933269
"223",-3.61028805325088,0.0680356742631565,1984,6,"WAH3","D",-3.47421670472456,-3.74635940177719,-3.37554929220973,-3.84502681429202,0.469477522082296
"224",-3.59696580910274,0.0667929147530341,1985,6,"WAH3","D",-3.46337997959667,-3.73055163860881,-3.36651485487526,-3.82741676333022,0.460901908454955
"225",-3.5836542735686,0.0657418227906361,1986,6,"WAH3","D",-3.45217062798733,-3.71513791914987,-3.35682982892842,-3.81047871820878,0.453648889280359
"226",-3.57035444323146,0.0648674813161871,1987,6,"WAH3","D",-3.44061948059908,-3.70008940586383,-3.34654667824738,-3.79416220821553,0.447615529968149
"227",-3.55706698504542,0.0641561665786587,1988,6,"WAH3","D",-3.42875465188811,-3.68537931820274,-3.33571341989116,-3.77842055019969,0.442707130308527
"228",-3.54379169349117,0.0635942433637748,1989,6,"WAH3","D",-3.41660320676362,-3.67098018021872,-3.32437689297311,-3.76320649400922,0.438829601036107
"229",-3.53052670932456,0.0631662594541641,1990,6,"WAH3","D",-3.40419419041623,-3.65685922823289,-3.31258855196138,-3.74846486668775,0.43587631472637
"230",-3.51726762804262,0.062855775779083,1991,6,"WAH3","D",-3.39155607648445,-3.64297917960079,-3.30040071093686,-3.73413454514838,0.433733834211512
"231",-3.5040067196233,0.0626481964048382,1992,6,"WAH3","D",-3.37871032681362,-3.62930311243297,-3.2878559992137,-3.7201574400329,0.432301440819201
"232",-3.49073253239267,0.0625320097412275,1993,6,"WAH3","D",-3.36566851291022,-3.61579655187513,-3.27498268275801,-3.70648238202733,0.43149969926932
"233",-3.47743012936878,0.0624972910402537,1994,6,"WAH3","D",-3.35243554728827,-3.60242471144929,-3.26180006725647,-3.69306019148109,0.431260124224616
"234",-3.46408208976041,0.0625341907007577,1995,6,"WAH3","D",-3.33901370835889,-3.58915047116192,-3.24832471531257,-3.67983946420824,0.431514748895669
"235",-3.45067021584045,0.0626338713130181,1996,6,"WAH3","D",-3.32540247321441,-3.57593795846648,-3.23456892030011,-3.66677151138078,0.432202591080677
"236",-3.43717766246972,0.0627905993588964,1997,6,"WAH3","D",-3.31159646375193,-3.56275886118752,-3.22053561903928,-3.65381970590017,0.433284086860892
"237",-3.42359102143344,0.0630020018514436,1998,6,"WAH3","D",-3.29758701773055,-3.54959502513632,-3.20621959066732,-3.64096245219956,0.434742861532239
"238",-3.40990181539376,0.0632672029975435,1999,6,"WAH3","D",-3.28336740939868,-3.53643622138885,-3.19161537953456,-3.62818825125297,0.436572871718407
"239",-3.39610693332301,0.0635856082074833,2000,6,"WAH3","D",-3.26893571690804,-3.52327814973797,-3.17672192608489,-3.61549194056112,0.438770014476226
"240",-3.38220777349708,0.0639580759984039,2001,6,"WAH3","D",-3.25429162150028,-3.51012392549389,-3.16153766651218,-3.60287788048199,0.441340213969811
"241",-3.36820820214652,0.0643886670830244,2002,6,"WAH3","D",-3.23943086798048,-3.49698553631257,-3.14605245665191,-3.59036394764114,0.444311490989223
"242",-3.35411179333306,0.0648842783927428,2003,6,"WAH3","D",-3.22434323654757,-3.48388035011854,-3.1302460745625,-3.57797751210362,0.447731437541124
"243",-3.33991907852561,0.0654525456237046,2004,6,"WAH3","D",-3.2090139872782,-3.47082416977302,-3.11409270680083,-3.56574545025039,0.451652743449561
"244",-3.32562560953854,0.0661009419666327,2005,6,"WAH3","D",-3.19342372560528,-3.45782749347181,-3.09756212095042,-3.55368909812666,0.456126977176233
"245",-3.31122148237551,0.0668382389008653,2006,6,"WAH3","D",-3.17754500457378,-3.44489796017724,-3.08061414938906,-3.54182881536196,0.4612146659729
"246",-3.29669260740648,0.0676759190052541,2007,6,"WAH3","D",-3.16134076939597,-3.43204444541699,-3.06319508494248,-3.53019012987047,0.46699504492799
"247",-3.28202353554799,0.0686270160324554,2008,6,"WAH3","D",-3.14476950348308,-3.4192775676129,-3.04524450907579,-3.51880256202018,0.473558052944391
"248",-3.26720119587319,0.0697035598104306,2009,6,"WAH3","D",-3.12779407625233,-3.40660831549405,-3.02670784518234,-3.50769454656404,0.480986701381709
"249",-3.25221860514631,0.0709159820512552,2010,6,"WAH3","D",-3.1103866410438,-3.39405056924882,-3.00754211821477,-3.49689509207785,0.489352973863086
"250",-3.23707757084067,0.072275078787591,2011,6,"WAH3","D",-3.09252741326549,-3.38162772841585,-2.98771188684482,-3.48644325483651,0.498731367991689
"251",-3.22178964883679,0.0737932021463667,2012,6,"WAH3","D",-3.07420324454406,-3.36937605312953,-2.96718608926749,-3.47639320840609,0.509207119138601
"252",-3.20637507296926,0.0754821659016619,2013,6,"WAH3","D",-3.05541074116593,-3.35733940477258,-2.94594419907324,-3.46680594686527,0.520861747792031
"253",-3.19085991510349,0.0773502224444323,2014,6,"WAH3","D",-3.03615947021463,-3.34556035999236,-2.92398381547621,-3.45773601473077,0.533752199254558
"254",-3.17527220125348,0.0794024279625928,2015,6,"WAH3","D",-3.0164673453283,-3.33407705717867,-2.90131551947644,-3.44922888303053,0.547913363554084
"255",-3.15963796192295,0.0816441671338591,2016,6,"WAH3","D",-2.99634962765523,-3.32292629619067,-2.87794676319815,-3.44132916064775,0.563382397449598
"256",-3.1439781600515,0.0840822314089644,2017,6,"WAH3","D",-2.97581369723357,-3.31214262286943,-2.85387507751023,-3.43408124259277,0.580206165082539
"257",-3.12830713658088,0.086719668023327,2018,6,"WAH3","D",-2.95486780053422,-3.30174647262753,-2.82910428968973,-3.42750998347203,0.598405693782302
"258",-3.11263275122148,0.08954888100243,2019,6,"WAH3","D",-2.93353498921662,-3.29173051322634,-2.80366846731028,-3.42159703513268,0.617928567822394
"259",-3.58302295885681,0.25507811118316,1977,7,"WAH3","D",-3.07286673649049,-4.09317918122313,-2.70294466998364,-4.46310124772998,1.76015657774634
"260",-3.52378555938498,0.205561151029126,1978,7,"WAH3","D",-3.11266325732673,-3.93490786144323,-2.81455219860237,-4.23301892016759,1.41846672156522
"261",-3.46624266471865,0.166366985594426,1979,7,"WAH3","D",-3.1335086935298,-3.7989766359075,-2.89223821044466,-4.04024711899264,1.14800890854798
"262",-3.41182160938667,0.140686843336171,1980,7,"WAH3","D",-3.13044792271433,-3.69319529605901,-2.92641956616173,-3.89722365261161,0.970804086449885
"263",-3.36075057121089,0.126575308332204,1981,7,"WAH3","D",-3.10759995454648,-3.6139011878753,-2.92403657699987,-3.79746456542191,0.873427988422038
"264",-3.31156133002732,0.118866205133566,1982,7,"WAH3","D",-3.07382891976019,-3.54929374029446,-2.90144551909567,-3.72167714095898,0.820231621863305
"265",-3.26137717971146,0.11410428577706,1983,7,"WAH3","D",-3.03316860815734,-3.48958575126558,-2.86769108836486,-3.65506327105806,0.787372182693192
"266",-3.20684706789388,0.111430049320511,1984,7,"WAH3","D",-2.98398696925285,-3.4297071665349,-2.82238770883648,-3.59130642695127,0.768918718114787
"267",-3.14539295776962,0.110277089110109,1985,7,"WAH3","D",-2.9248387795494,-3.36594713598984,-2.76491157723968,-3.52587433829956,0.760962761059888
"268",-3.07633222196794,0.109444724200452,1986,7,"WAH3","D",-2.85744277356704,-3.29522167036885,-2.69872269226837,-3.45394175166752,0.755219059399158
"269",-3.00146515809272,0.108279407520815,1987,7,"WAH3","D",-2.78490634305109,-3.21802397313435,-2.62787623958809,-3.37505407659735,0.747177837009254
"270",-2.92487823803845,0.107385287410066,1988,7,"WAH3","D",-2.71010766321832,-3.13964881285858,-2.5543742400449,-3.295382236032,0.741007995987103
"271",-2.85196061424826,0.107557415414673,1989,7,"WAH3","D",-2.63684578341892,-3.06707544507761,-2.48086273495671,-3.22305849353982,0.742195758583112
"272",-2.78788907705062,0.108455560847003,1990,7,"WAH3","D",-2.57097795535662,-3.00480019874463,-2.41369238896055,-3.1620857651407,0.748393376180148
"273",-2.7360238172485,0.108956618990585,1991,7,"WAH3","D",-2.51811057926733,-2.95393705522967,-2.36009836304995,-3.11194927144706,0.751850908397118
"274",-2.69671297607211,0.108564957240881,1992,7,"WAH3","D",-2.47958306159035,-2.91384289055387,-2.32213884520309,-3.07128710694113,0.749148261738043
"275",-2.66690682190875,0.107848233637657,1993,7,"WAH3","D",-2.45121035463343,-2.88260328918406,-2.29480555270314,-3.03900809111436,0.744202538411217
"276",-2.64075810347486,0.107423241864566,1994,7,"WAH3","D",-2.42591161974573,-2.855604587204,-2.27012315386333,-3.0113930530864,0.741269899223074
"277",-2.61109866691407,0.106972434259237,1995,7,"WAH3","D",-2.39715379839559,-2.82504353543254,-2.24201910746937,-2.98017822635877,0.738159118889399
"278",-2.57141846564272,0.105687119212995,1996,7,"WAH3","D",-2.36004422721673,-2.78279270406871,-2.20677353942199,-2.93606339186345,0.729289852441469
"279",-2.51781042194402,0.103451343415029,1997,7,"WAH3","D",-2.31090773511396,-2.72471310877408,-2.16087943765837,-2.87474140622967,0.7138619685713
"280",-2.45033250533783,0.101102675576966,1998,7,"WAH3","D",-2.2481271541839,-2.65253785649176,-2.10150496655155,-2.79916004412411,0.697655077572566
"281",-2.37338218773461,0.0994309452453553,1999,7,"WAH3","D",-2.1745202972439,-2.57224407822532,-2.03032250399037,-2.71644187147886,0.68611936748849
"282",-2.29493829354363,0.0983044619716346,2000,7,"WAH3","D",-2.09832936960036,-2.49154721748689,-1.95576523679133,-2.63411135029592,0.678346113504587
"283",-2.22482838418636,0.0971904625784511,2001,7,"WAH3","D",-2.03044745902946,-2.41920930934326,-1.88949888216015,-2.56015788621257,0.670659004052419
