"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"203",-2.39682163982016,0.208310735629422,2007,5,"WAH3","D",-1.98020016856131,-2.813443111079,-2.02345480196033,-2.77018847767998,0.74673367571965
"204",-2.43856545736535,0.20868611374756,2008,5,"WAH3","D",-2.02119322987023,-2.85593768486047,-2.06452580856975,-2.81260510616095,0.748079297591201
"205",-2.47900050242161,0.209117423375,2009,5,"WAH3","D",-2.06076565567161,-2.89723534917161,-2.10418779355664,-2.85381321128658,0.749625417729938
"206",-2.51737552304566,0.209422210527025,2010,5,"WAH3","D",-2.09853110199161,-2.93621994409971,-2.14201652733269,-2.89273451875863,0.75071799142594
"207",-2.55361974357196,0.209488215460493,2011,5,"WAH3","D",-2.13464331265098,-2.97259617449295,-2.17814244357084,-2.92909704357308,0.750954600002235
"208",-2.58843286645947,0.209445867930441,2012,5,"WAH3","D",-2.16954113059858,-3.00732460232035,-2.2130314682756,-2.96383426464334,0.750802796367739
"209",-2.62312537424292,0.2094993056076,2013,5,"WAH3","D",-2.20412676302772,-3.04212398545812,-2.24762819675856,-2.99862255172728,0.750994354968722
"210",-2.65925177332506,0.209651452470166,2014,5,"WAH3","D",-2.23994886838473,-3.07855467826539,-2.28348189461483,-3.03502165203528,0.751539757420447
"211",-2.6981483376447,0.209834246974343,2015,5,"WAH3","D",-2.27847984369602,-3.11781683159339,-2.32205082624768,-3.07424584904172,0.752195022794038
"212",-2.74052370980652,0.210489700936025,2016,5,"WAH3","D",-2.31954430793447,-3.16150311167857,-2.36325139206888,-3.11779602754416,0.754544635475273
"213",-2.78624441953141,0.212929749804856,2017,5,"WAH3","D",-2.36038491992169,-3.21210391914112,-2.40459866742599,-3.16789017163682,0.763291504210829
"214",-2.83441086666296,0.218792937519139,2018,5,"WAH3","D",-2.39682499162468,-3.27199674170123,-2.44225619935427,-3.22656553397164,0.784309334617369
"215",-2.88374906627067,0.228918686732483,2019,5,"WAH3","D",-2.4259116928057,-3.34158643973563,-2.47344545933425,-3.29405267320709,0.820607213872842
"216",-3.24903925176864,0.227710572490441,1977,6,"WAH3","D",-2.79361810678776,-3.70446039674952,-2.84090101472044,-3.65717748881684,0.816276474096405
"217",-3.21958929129731,0.220869925443347,1978,6,"WAH3","D",-2.77784944041062,-3.66132914218401,-2.82371192380617,-3.61546665878845,0.791754734982275
"218",-3.19009531720961,0.215496417944437,1979,6,"WAH3","D",-2.75910248132074,-3.62108815309849,-2.80384918402343,-3.5763414503958,0.772492266372367
"219",-3.16047923240316,0.211530055937908,1980,6,"WAH3","D",-2.73741912052735,-3.58353934427898,-2.78134222892991,-3.53961623587642,0.75827400694651
"220",-3.13063150700271,0.208727012435322,1981,6,"WAH3","D",-2.71317748213207,-3.54808553187336,-2.75651855322993,-3.5047444607755,0.748225907545567
"221",-3.10044230490355,0.206804074627283,1982,6,"WAH3","D",-2.68683415564899,-3.51405045415812,-2.7297759387808,-3.47110867102631,0.74133273224551
"222",-3.06985706368561,0.205547067296804,1983,6,"WAH3","D",-2.658762929092,-3.48095119827922,-2.70144370123417,-3.43827042613705,0.736826724902882
"223",-3.03894668095415,0.204805345928149,1984,6,"WAH3","D",-2.62933598909786,-3.44855737281045,-2.67186274668197,-3.40603061522634,0.734167868544364
"224",-3.00797206135143,0.204439906558068,1985,6,"WAH3","D",-2.59909224823529,-3.41685187446756,-2.64154312424789,-3.37440099845496,0.732857874207066
"225",-2.9774187752745,0.204315428363535,1986,6,"WAH3","D",-2.56878791854743,-3.38604963200157,-2.61121294731479,-3.34362460323421,0.73241165591942
"226",-2.94798233390383,0.204336252633891,1987,6,"WAH3","D",-2.53930982863604,-3.35665483917161,-2.58173918145409,-3.31422548635356,0.732486304899465
"227",-2.92049719808175,0.204462013133589,1988,6,"WAH3","D",-2.51157317181457,-3.32942122434892,-2.55402863814182,-3.28696575802168,0.732937119879863
"228",-2.89581925036226,0.204675414808563,1989,6,"WAH3","D",-2.48646842074514,-3.30517007997939,-2.52896819881268,-3.26267030191185,0.733702103099172
"229",-2.87468658151638,0.204944409241898,1990,6,"WAH3","D",-2.46479776303259,-3.28457540000018,-2.50735339638557,-3.24201976664719,0.734666370261618
"230",-2.85759187729566,0.205224951334751,1991,6,"WAH3","D",-2.44714197462616,-3.26804177996516,-2.48975586107562,-3.2254278935157,0.735672032440079
"231",-2.84469836198397,0.205491332155589,1992,6,"WAH3","D",-2.43371569767279,-3.25568102629515,-2.47638489670475,-3.21301182726318,0.736626930558435
"232",-2.83582030270949,0.20574600865701,1993,6,"WAH3","D",-2.42432828539547,-3.24731232002351,-2.46705036666929,-3.20459023874968,0.737539872080391
"233",-2.83047183584759,0.205995135833296,1994,6,"WAH3","D",-2.41848156418099,-3.24246210751418,-2.46125537540838,-3.1996882962868,0.738432920878418
"234",-2.82796973914551,0.206226017856548,1995,6,"WAH3","D",-2.41551770343242,-3.24042177485861,-2.45833945610288,-3.19760002218815,0.739260566085272
"235",-2.8275623639682,0.206417878514823,1996,6,"WAH3","D",-2.41472660693856,-3.24039812099785,-2.45758819847,-3.19753652946641,0.739948330996413
"236",-2.82855222573445,0.206568176103579,1997,6,"WAH3","D",-2.41541587352729,-3.2416885779416,-2.45830867356598,-3.19879577790292,0.740487104336943
"237",-2.83038474927887,0.20669505311052,1998,6,"WAH3","D",-2.41699464305783,-3.24377485549991,-2.4599137884426,-3.20085571011515,0.740941921672552
"238",-2.83268821505832,0.206811974775867,1999,6,"WAH3","D",-2.41906426550659,-3.24631216461005,-2.46200768906288,-3.20336874105376,0.74136105199088
"239",-2.8352655552551,0.206910814341155,2000,6,"WAH3","D",-2.42144392657279,-3.24908718393741,-2.46440787364723,-3.20612323686298,0.74171536321575
"240",-2.83805210112959,0.206976947043108,2001,6,"WAH3","D",-2.42409820704337,-3.25200599521581,-2.46707588622705,-3.20902831603212,0.741952429805072
"241",-2.84106057196698,0.207013340370849,2002,6,"WAH3","D",-2.42703389122528,-3.25508725270868,-2.47001912729289,-3.21210201664107,0.742082889348183
"242",-2.84433384050953,0.207037871085876,2003,6,"WAH3","D",-2.43025809833778,-3.25840958268128,-2.4732484280799,-3.21541925293916,0.742170824859259
"243",-2.8479184835678,0.207057841549513,2004,6,"WAH3","D",-2.43380280046877,-3.26203416666682,-2.47679727697309,-3.21903969016251,0.742242413189419
"244",-2.85186125421673,0.20706036186194,2005,6,"WAH3","D",-2.43774053049285,-3.26598197794061,-2.48073553032684,-3.22298697810661,0.74225144777977
"245",-2.85622069856573,0.207035408724008,2006,6,"WAH3","D",-2.44214988111772,-3.27029151601375,-2.48513969956329,-3.22730169756817,0.742161998004883
"246",-2.86108076097522,0.20700004690511,2007,6,"WAH3","D",-2.447080667165,-3.27508085478544,-2.49006314291405,-3.23209837903638,0.742035236122322
"247",-2.86655396810068,0.206988466782546,2008,6,"WAH3","D",-2.45257703453558,-3.28053090166577,-2.49555710573283,-3.23755083046852,0.741993724735686
"248",-2.8727678043049,0.207022263058755,2009,6,"WAH3","D",-2.45872327818739,-3.28681233042241,-2.50171036700441,-3.24382524160539,0.74211487460097
"249",-2.87983637008473,0.207108459412802,2010,6,"WAH3","D",-2.46561945125913,-3.29405328891034,-2.50862443829769,-3.25104830187178,0.742423863574088
"250",-2.8878267496447,0.207277250425936,2011,6,"WAH3","D",-2.47327224879283,-3.30238125049657,-2.51631228440136,-3.25934121488804,0.743028930486675
"251",-2.89673274419022,0.207613228245764,2012,6,"WAH3","D",-2.48150628769869,-3.31195920068175,-2.52461608734211,-3.26884940103833,0.744233313696221
"252",-2.90646655337403,0.208238892830309,2013,6,"WAH3","D",-2.48998876771341,-3.32294433903465,-2.53322848333141,-3.27970462341665,0.746476140085236
"253",-2.91687256212756,0.209279025506975,2014,6,"WAH3","D",-2.49831451111361,-3.33543061314151,-2.54177020483509,-3.29197491942003,0.750204714584944
