"","V1","V2","V3","V4"
"19277","-0.993920884292322","4","53","3 & 6"
"19278","-0.99430527716176","5","53","3 & 6"
"19279","-0.994654230637597","6","53","3 & 6"
"19280","-0.994965051172255","7","53","3 & 6"
"19281","-0.995238230701077","8","53","3 & 6"
"19282","-0.995476393341463","9","53","3 & 6"
"19283","-0.995683168219267","10","53","3 & 6"
"19284","-0.980511632230667","0","54","3 & 6"
"19285","-0.982067606589848","1","54","3 & 6"
"19286","-0.983228657542259","2","54","3 & 6"
"19287","-0.984080382005738","3","54","3 & 6"
"19288","-0.984711384990754","4","54","3 & 6"
"19289","-0.985186495021484","5","54","3 & 6"
"19290","-0.985546643125182","6","54","3 & 6"
"19291","-0.985821526547588","7","54","3 & 6"
"19292","-0.986035339347439","8","54","3 & 6"
"19293","-0.986199974825391","9","54","3 & 6"
"19294","-0.986306435741054","10","54","3 & 6"
"19295","0.369353365427348","0","55","3 & 6"
"19296","0.35651306387116","1","55","3 & 6"
"19297","0.342968098703511","2","55","3 & 6"
"19298","0.32867456194336","3","55","3 & 6"
"19299","0.313626796884367","4","55","3 & 6"
"19300","0.297866297341554","5","55","3 & 6"
"19301","0.281485933970363","6","55","3 & 6"
"19302","0.264623057521679","7","55","3 & 6"
"19303","0.247435383000456","8","55","3 & 6"
"19304","0.230060563369836","9","55","3 & 6"
"19305","0.212571041281345","10","55","3 & 6"
"19306","-0.683317802978118","0","56","3 & 6"
"19307","-0.694216408008015","1","56","3 & 6"
"19308","-0.705423141338114","2","56","3 & 6"
"19309","-0.71719632259309","3","56","3 & 6"
"19310","-0.729819708771875","4","56","3 & 6"
"19311","-0.743505464844778","5","56","3 & 6"
"19312","-0.758278559048699","6","56","3 & 6"
"19313","-0.773883443430713","7","56","3 & 6"
"19314","-0.789771809925698","8","56","3 & 6"
"19315","-0.805211632479352","9","56","3 & 6"
"19316","-0.819493555007133","10","56","3 & 6"
"19317","0.999759206684045","0","57","3 & 6"
"19318","0.999746407102922","1","57","3 & 6"
"19319","0.999731816037113","2","57","3 & 6"
"19320","0.999717192409851","3","57","3 & 6"
"19321","0.999704196263802","4","57","3 & 6"
"19322","0.999693897055893","5","57","3 & 6"
"19323","0.999686488513601","6","57","3 & 6"
"19324","0.999681255187873","7","57","3 & 6"
"19325","0.999676765539777","8","57","3 & 6"
"19326","0.999671237648174","9","57","3 & 6"
"19327","0.999662981407422","10","57","3 & 6"
"19328","0.997929978254443","0","58","3 & 6"
"19329","0.997959401587044","1","58","3 & 6"
"19330","0.997996576068768","2","58","3 & 6"
"19331","0.998044017402141","3","58","3 & 6"
"19332","0.998101701436424","4","58","3 & 6"
"19333","0.998166926927632","5","58","3 & 6"
"19334","0.99823536190646","6","58","3 & 6"
"19335","0.99830254215925","7","58","3 & 6"
"19336","0.998364911672172","8","58","3 & 6"
"19337","0.998420080683904","9","58","3 & 6"
"19338","0.998466566197985","10","58","3 & 6"
"19339","-0.991957180245607","0","59","3 & 6"
"19340","-0.992324669308233","1","59","3 & 6"
"19341","-0.992676340731622","2","59","3 & 6"
"19342","-0.993007612618979","3","59","3 & 6"
"19343","-0.993316958502094","4","59","3 & 6"
"19344","-0.99360431804717","5","59","3 & 6"
"19345","-0.993870341058823","6","59","3 & 6"
"19346","-0.994116148365146","7","59","3 & 6"
"19347","-0.994342835801597","8","59","3 & 6"
"19348","-0.994550529025902","9","59","3 & 6"
"19349","-0.994737583910514","10","59","3 & 6"
"19350","0.995462686928905","0","60","3 & 6"
"19351","0.995530640262379","1","60","3 & 6"
"19352","0.995606685886256","2","60","3 & 6"
"19353","0.99570075630278","3","60","3 & 6"
"19354","0.995819564508279","4","60","3 & 6"
"19355","0.995963535441415","5","60","3 & 6"
"19356","0.996126956049049","6","60","3 & 6"
"19357","0.996300201116007","7","60","3 & 6"
"19358","0.996472442439041","8","60","3 & 6"
"19359","0.996634110638878","9","60","3 & 6"
"19360","0.996778821407839","10","60","3 & 6"
"19361","0.994774643320252","0","61","3 & 6"
"19362","0.994907837040252","1","61","3 & 6"
"19363","0.995031199432446","2","61","3 & 6"
"19364","0.995146674527318","3","61","3 & 6"
"19365","0.995253116278352","4","61","3 & 6"
"19366","0.995345939455295","5","61","3 & 6"
"19367","0.995417966401191","6","61","3 & 6"
"19368","0.995461073944611","7","61","3 & 6"
"19369","0.995468014467779","8","61","3 & 6"
"19370","0.995433906882171","9","61","3 & 6"
"19371","0.995357144694121","10","61","3 & 6"
"19372","-0.997698456523676","0","62","3 & 6"
"19373","-0.997847176651946","1","62","3 & 6"
"19374","-0.99798740544824","2","62","3 & 6"
"19375","-0.998106941620135","3","62","3 & 6"
"19376","-0.998197000812773","4","62","3 & 6"
"19377","-0.998254122266822","5","62","3 & 6"
"19378","-0.998280814538795","6","62","3 & 6"
"19379","-0.998284595306091","7","62","3 & 6"
"19380","-0.99827564384658","8","62","3 & 6"
"19381","-0.99826386114041","9","62","3 & 6"
"19382","-0.998256347014186","10","62","3 & 6"
"19383","0.998070315410873","0","63","3 & 6"
"19384","0.998029321719089","1","63","3 & 6"
"19385","0.99796574480135","2","63","3 & 6"
"19386","0.99787416735617","3","63","3 & 6"
"19387","0.997751659193858","4","63","3 & 6"
"19388","0.997597120969374","5","63","3 & 6"
"19389","0.997410813897787","6","63","3 & 6"
"19390","0.997194162214869","7","63","3 & 6"
"19391","0.996949662504667","8","63","3 & 6"
"19392","0.996680830561572","9","63","3 & 6"
"19393","0.996392038409191","10","63","3 & 6"
"19394","-0.998485658996157","0","64","3 & 6"
"19395","-0.998553822464731","1","64","3 & 6"
"19396","-0.998583506600062","2","64","3 & 6"
"19397","-0.998592994193679","3","64","3 & 6"
"19398","-0.998594985251898","4","64","3 & 6"
"19399","-0.998594492575979","5","64","3 & 6"
"19400","-0.99859149339324","6","64","3 & 6"
"19401","-0.998584526181258","7","64","3 & 6"
"19402","-0.998572407613345","8","64","3 & 6"
"19403","-0.998554033408357","9","64","3 & 6"
"19404","-0.998528144636715","10","64","3 & 6"
"19405","0.990510491533541","0","65","3 & 6"
"19406","0.990187150029436","1","65","3 & 6"
"19407","0.989920224361724","2","65","3 & 6"
"19408","0.989719428212152","3","65","3 & 6"
"19409","0.989579691937019","4","65","3 & 6"
"19410","0.989483484786371","5","65","3 & 6"
"19411","0.989408013083235","6","65","3 & 6"
"19412","0.989333425279231","7","65","3 & 6"
"19413","0.989248297717365","8","65","3 & 6"
"19414","0.989149897787516","9","65","3 & 6"
"19415","0.989040493381292","10","65","3 & 6"
"19416","0.801357223939673","0","66","3 & 6"
"19417","0.820979511319486","1","66","3 & 6"
"19418","0.838547719782407","2","66","3 & 6"
"19419","0.853280323527969","3","66","3 & 6"
"19420","0.864599338610995","4","66","3 & 6"
"19421","0.8721548008477","5","66","3 & 6"
"19422","0.875885723990193","6","66","3 & 6"
"19423","0.876027360964787","7","66","3 & 6"
"19424","0.873001672936317","8","66","3 & 6"
"19425","0.867240480775483","9","66","3 & 6"
"19426","0.859054853068004","10","66","3 & 6"
"19427","-0.627677674753054","0","67","3 & 6"
"19428","-0.636652354716079","1","67","3 & 6"
"19429","-0.646062217097646","2","67","3 & 6"
"19430","-0.655821967104033","3","67","3 & 6"
"19431","-0.665867702752049","4","67","3 & 6"
"19432","-0.676137752047887","5","67","3 & 6"
"19433","-0.686547174160508","6","67","3 & 6"
"19434","-0.69697189972753","7","67","3 & 6"
"19435","-0.707254634601407","8","67","3 & 6"
"19436","-0.717225869148713","9","67","3 & 6"
"19437","-0.72672754670767","10","67","3 & 6"
"19438","-0.998140778311299","0","68","3 & 6"
"19439","-0.998201211720647","1","68","3 & 6"
"19440","-0.998255422427917","2","68","3 & 6"
"19441","-0.998304101463977","3","68","3 & 6"
"19442","-0.998348912206719","4","68","3 & 6"
"19443","-0.998392122027747","5","68","3 & 6"
"19444","-0.998436140200655","6","68","3 & 6"
"19445","-0.998482933969283","7","68","3 & 6"
"19446","-0.998533460356374","8","68","3 & 6"
"19447","-0.998587417953416","9","68","3 & 6"
"19448","-0.998643484517706","10","68","3 & 6"
"19449","0.988290079466172","0","69","3 & 6"
"19450","0.988465224607925","1","69","3 & 6"
"19451","0.988665117364192","2","69","3 & 6"
"19452","0.988874955708012","3","69","3 & 6"
"19453","0.989078032867822","4","69","3 & 6"
"19454","0.989257838645028","5","69","3 & 6"
"19455","0.989400645641245","6","69","3 & 6"
"19456","0.98949805638248","7","69","3 & 6"
"19457","0.989548693270835","8","69","3 & 6"
"19458","0.989558258798483","9","69","3 & 6"
"19459","0.989537727585555","10","69","3 & 6"
"19460","0.948779277053451","0","70","3 & 6"
"19461","0.947812096185721","1","70","3 & 6"
"19462","0.946840476264146","2","70","3 & 6"
"19463","0.946051707909189","3","70","3 & 6"
"19464","0.945593961216552","4","70","3 & 6"
"19465","0.945525335557184","5","70","3 & 6"
"19466","0.945807692447725","6","70","3 & 6"
"19467","0.946336435971356","7","70","3 & 6"
"19468","0.946988092810019","8","70","3 & 6"
"19469","0.947658584798929","9","70","3 & 6"
"19470","0.948279236173984","10","70","3 & 6"
"19471","0.972151984746635","0","71","3 & 6"
"19472","0.971480077205864","1","71","3 & 6"
"19473","0.970816494653399","2","71","3 & 6"
"19474","0.970165268691669","3","71","3 & 6"
"19475","0.96952644260298","4","71","3 & 6"
"19476","0.968896485138833","5","71","3 & 6"
"19477","0.968269100960916","6","71","3 & 6"
"19478","0.967635739113658","7","71","3 & 6"
"19479","0.966986342484423","8","71","3 & 6"
"19480","0.966311281807447","9","71","3 & 6"
"19481","0.965604319272846","10","71","3 & 6"
"19482","-0.989812273237701","0","72","3 & 6"
"19483","-0.990226160096632","1","72","3 & 6"
"19484","-0.990613647346624","2","72","3 & 6"
"19485","-0.990950569251827","3","72","3 & 6"
"19486","-0.991217089627499","4","72","3 & 6"
"19487","-0.991406828817297","5","72","3 & 6"
"19488","-0.991531866371962","6","72","3 & 6"
"19489","-0.991619939298418","7","72","3 & 6"
"19490","-0.99170456095484","8","72","3 & 6"
"19491","-0.991812890887801","9","72","3 & 6"
"19492","-0.991957593285137","10","72","3 & 6"
"19493","-0.998164836147306","0","73","3 & 6"
"19494","-0.998206278401919","1","73","3 & 6"
"19495","-0.998254078956352","2","73","3 & 6"
"19496","-0.998305453047721","3","73","3 & 6"
"19497","-0.998356099065027","4","73","3 & 6"
"19498","-0.998401256094278","5","73","3 & 6"
"19499","-0.99843704767658","6","73","3 & 6"
"19500","-0.998461375430056","7","73","3 & 6"
"19501","-0.998474030801384","8","73","3 & 6"
"19502","-0.998476258525738","9","73","3 & 6"
"19503","-0.998470307149405","10","73","3 & 6"
"19504","0.997134973054783","0","74","3 & 6"
"19505","0.997293078685503","1","74","3 & 6"
"19506","0.997444602094745","2","74","3 & 6"
"19507","0.997587498828569","3","74","3 & 6"
"19508","0.997720358749236","4","74","3 & 6"
"19509","0.997842784417437","5","74","3 & 6"
"19510","0.997955486116581","6","74","3 & 6"
"19511","0.998059970896928","7","74","3 & 6"
"19512","0.998157947728444","8","74","3 & 6"
"19513","0.998250703697306","9","74","3 & 6"
"19514","0.998338706147093","10","74","3 & 6"
"19515","-0.854615450913746","0","75","3 & 6"
"19516","-0.868603857631496","1","75","3 & 6"
"19517","-0.880759249260515","2","75","3 & 6"
"19518","-0.891094006942363","3","75","3 & 6"
"19519","-0.899793711279083","4","75","3 & 6"
"19520","-0.907126205497509","5","75","3 & 6"
"19521","-0.913362401019684","6","75","3 & 6"
"19522","-0.918725803294536","7","75","3 & 6"
"19523","-0.923370007004805","8","75","3 & 6"
"19524","-0.927380591739647","9","75","3 & 6"
"19525","-0.930798854405549","10","75","3 & 6"
"19526","0.986826142762359","0","76","3 & 6"
"19527","0.98773503371526","1","76","3 & 6"
"19528","0.988372022135889","2","76","3 & 6"
"19529","0.988776467246269","3","76","3 & 6"
"19530","0.989006485463669","4","76","3 & 6"
"19531","0.989123568602586","5","76","3 & 6"
"19532","0.989181026002328","6","76","3 & 6"
"19533","0.989217407143358","7","76","3 & 6"
"19534","0.989254910477272","8","76","3 & 6"
"19535","0.989301345559709","9","76","3 & 6"
"19536","0.989354413938392","10","76","3 & 6"
"19537","0.95896987647421","0","77","3 & 6"
"19538","0.960046836687995","1","77","3 & 6"
"19539","0.961082036404362","2","77","3 & 6"
"19540","0.962078288090671","3","77","3 & 6"
"19541","0.963041152639996","4","77","3 & 6"
"19542","0.963973123992201","5","77","3 & 6"
"19543","0.964871249436441","6","77","3 & 6"
"19544","0.965728676507264","7","77","3 & 6"
"19545","0.966538544414921","8","77","3 & 6"
"19546","0.967297553469528","9","77","3 & 6"
"19547","0.96800785335266","10","77","3 & 6"
"19548","0.994466310258037","0","78","3 & 6"
"19549","0.994710653323722","1","78","3 & 6"
"19550","0.994953322730181","2","78","3 & 6"
"19551","0.995193954990608","3","78","3 & 6"
"19552","0.995431001808022","4","78","3 & 6"
"19553","0.995662124767957","5","78","3 & 6"
"19554","0.995884960803875","6","78","3 & 6"
"19555","0.996097737305809","7","78","3 & 6"
"19556","0.996299389761856","8","78","3 & 6"
"19557","0.996489304289486","9","78","3 & 6"
"19558","0.996667000584471","10","78","3 & 6"
"19559","0.99327377071846","0","79","3 & 6"
"19560","0.993221031438917","1","79","3 & 6"
"19561","0.993203364456631","2","79","3 & 6"
"19562","0.993228578104245","3","79","3 & 6"
"19563","0.993302734337838","4","79","3 & 6"
"19564","0.993429217129974","5","79","3 & 6"
"19565","0.993607578756256","6","79","3 & 6"
"19566","0.993832463585415","7","79","3 & 6"
"19567","0.994093292364768","8","79","3 & 6"
"19568","0.994375148898092","9","79","3 & 6"
"19569","0.994660956288952","10","79","3 & 6"
"19570","0.99549623765706","0","80","3 & 6"
"19571","0.995817688414841","1","80","3 & 6"
"19572","0.996165538080653","2","80","3 & 6"
"19573","0.996524708515414","3","80","3 & 6"
"19574","0.996871453263163","4","80","3 & 6"
"19575","0.997182507932772","5","80","3 & 6"
"19576","0.997443993847125","6","80","3 & 6"
"19577","0.997654577680938","7","80","3 & 6"
"19578","0.997821828514578","8","80","3 & 6"
"19579","0.997955588265697","9","80","3 & 6"
"19580","0.99806334821821","10","80","3 & 6"
"19581","-0.979167943569407","0","81","3 & 6"
"19582","-0.979012491825997","1","81","3 & 6"
"19583","-0.97893001583306","2","81","3 & 6"
"19584","-0.978909505935719","3","81","3 & 6"
"19585","-0.978920415270914","4","81","3 & 6"
"19586","-0.978919371371679","5","81","3 & 6"
"19587","-0.978863599756942","6","81","3 & 6"
"19588","-0.978723611996327","7","81","3 & 6"
"19589","-0.978489791045838","8","81","3 & 6"
"19590","-0.97817124761233","9","81","3 & 6"
"19591","-0.977790546146402","10","81","3 & 6"
"19592","0.99828759217836","0","82","3 & 6"
"19593","0.998257015676726","1","82","3 & 6"
"19594","0.998236881355926","2","82","3 & 6"
"19595","0.998235282441588","3","82","3 & 6"
"19596","0.998256322911093","4","82","3 & 6"
"19597","0.998298513104791","5","82","3 & 6"
"19598","0.998355182518976","6","82","3 & 6"
"19599","0.998416815971528","7","82","3 & 6"
"19600","0.998474157626257","8","82","3 & 6"
"19601","0.998520567589707","9","82","3 & 6"
"19602","0.998552802898642","10","82","3 & 6"
"19603","0.999262946279221","0","83","3 & 6"
"19604","0.999270971241647","1","83","3 & 6"
"19605","0.999287180515006","2","83","3 & 6"
"19606","0.999311991082738","3","83","3 & 6"
"19607","0.999344416063503","4","83","3 & 6"
"19608","0.999382213125664","5","83","3 & 6"
"19609","0.999422467166495","6","83","3 & 6"
"19610","0.999462339595054","7","83","3 & 6"
"19611","0.999499676033759","8","83","3 & 6"
"19612","0.999533240823488","9","83","3 & 6"
"19613","0.999562597750847","10","83","3 & 6"
"19614","0.922797794453446","0","84","3 & 6"
"19615","0.921962739875867","1","84","3 & 6"
"19616","0.921161590599079","2","84","3 & 6"
"19617","0.920393511062802","3","84","3 & 6"
"19618","0.919649832833918","4","84","3 & 6"
"19619","0.918914091366727","5","84","3 & 6"
"19620","0.918163908727444","6","84","3 & 6"
"19621","0.917374545081246","7","84","3 & 6"
"19622","0.916523576341406","8","84","3 & 6"
"19623","0.915595737236944","9","84","3 & 6"
"19624","0.914586709962043","10","84","3 & 6"
"19625","0.446791545908512","0","85","3 & 6"
"19626","0.452205776338113","1","85","3 & 6"
"19627","0.459254775986302","2","85","3 & 6"
"19628","0.468199832678353","3","85","3 & 6"
"19629","0.479224408282039","4","85","3 & 6"
"19630","0.492397209929051","5","85","3 & 6"
"19631","0.507631322095491","6","85","3 & 6"
"19632","0.524660065359527","7","85","3 & 6"
"19633","0.543056252441381","8","85","3 & 6"
"19634","0.562288056511351","9","85","3 & 6"
"19635","0.581794558828599","10","85","3 & 6"
"19636","0.999146306025906","0","86","3 & 6"
"19637","0.999232958294014","1","86","3 & 6"
"19638","0.999290694449631","2","86","3 & 6"
"19639","0.999319183465003","3","86","3 & 6"
"19640","0.999321071232686","4","86","3 & 6"
"19641","0.999301396413894","5","86","3 & 6"
"19642","0.9992664814784","6","86","3 & 6"
"19643","0.999222564402219","7","86","3 & 6"
"19644","0.999174664583695","8","86","3 & 6"
"19645","0.999126051889496","9","86","3 & 6"
"19646","0.999078323884362","10","86","3 & 6"
"19647","-0.992277178463761","0","87","3 & 6"
"19648","-0.992272468824939","1","87","3 & 6"
"19649","-0.992301239497711","2","87","3 & 6"
"19650","-0.992368398194934","3","87","3 & 6"
"19651","-0.992476028284804","4","87","3 & 6"
"19652","-0.992622971718827","5","87","3 & 6"
"19653","-0.992805005141056","6","87","3 & 6"
"19654","-0.993015563091354","7","87","3 & 6"
"19655","-0.993246818223689","8","87","3 & 6"
"19656","-0.993490682316151","9","87","3 & 6"
"19657","-0.993739476560432","10","87","3 & 6"
"19658","0.934771355393363","0","88","3 & 6"
"19659","0.936884262933073","1","88","3 & 6"
"19660","0.939639164457375","2","88","3 & 6"
"19661","0.94296451848296","3","88","3 & 6"
"19662","0.946668573023845","4","88","3 & 6"
"19663","0.950492236931465","5","88","3 & 6"
"19664","0.954180467894025","6","88","3 & 6"
"19665","0.957541012998814","7","88","3 & 6"
"19666","0.96047090760927","8","88","3 & 6"
"19667","0.962950990540932","9","88","3 & 6"
"19668","0.965022654012534","10","88","3 & 6"
"19669","0.14558457063101","0","89","3 & 6"
"19670","0.13048281801595","1","89","3 & 6"
"19671","0.114806137056003","2","89","3 & 6"
"19672","0.0987026770846169","3","89","3 & 6"
"19673","0.0825067011417522","4","89","3 & 6"
"19674","0.0667329570677568","5","89","3 & 6"
"19675","0.0520156073932556","6","89","3 & 6"
"19676","0.0389848753188924","7","89","3 & 6"
"19677","0.0281136309542881","8","89","3 & 6"
"19678","0.019595507721616","9","89","3 & 6"
"19679","0.0133014572505207","10","89","3 & 6"
"19680","-0.955710202381193","0","90","3 & 6"
"19681","-0.955901331786267","1","90","3 & 6"
"19682","-0.956174826505306","2","90","3 & 6"
"19683","-0.956530743884946","3","90","3 & 6"
"19684","-0.956961041523082","4","90","3 & 6"
"19685","-0.957449398567645","5","90","3 & 6"
"19686","-0.957972942345058","6","90","3 & 6"
"19687","-0.958505894591522","7","90","3 & 6"
"19688","-0.959024578458572","8","90","3 & 6"
"19689","-0.959511594584985","9","90","3 & 6"
"19690","-0.959957560558826","10","90","3 & 6"
"19691","0.999504173613712","0","91","3 & 6"
"19692","0.999513939617864","1","91","3 & 6"
"19693","0.999511970123366","2","91","3 & 6"
"19694","0.999498447021371","3","91","3 & 6"
"19695","0.999474050415211","4","91","3 & 6"
"19696","0.999439866564391","5","91","3 & 6"
"19697","0.999397701795963","6","91","3 & 6"
"19698","0.999350386122538","7","91","3 & 6"
"19699","0.999301584220825","8","91","3 & 6"
"19700","0.999254990075979","9","91","3 & 6"
"19701","0.999213294334559","10","91","3 & 6"
"19702","0.99833729957591","0","92","3 & 6"
"19703","0.998273280767883","1","92","3 & 6"
"19704","0.998165422203717","2","92","3 & 6"
"19705","0.998018387103611","3","92","3 & 6"
"19706","0.997842352022703","4","92","3 & 6"
"19707","0.997652228813082","5","92","3 & 6"
"19708","0.997465443686121","6","92","3 & 6"
"19709","0.997298503322511","7","92","3 & 6"
"19710","0.997163454322922","8","92","3 & 6"
"19711","0.997065691304854","9","92","3 & 6"
"19712","0.997004011715705","10","92","3 & 6"
"19713","0.99845643225128","0","93","3 & 6"
"19714","0.998543708064267","1","93","3 & 6"
"19715","0.998632875863807","2","93","3 & 6"
"19716","0.998721267044484","3","93","3 & 6"
"19717","0.998806074765975","4","93","3 & 6"
"19718","0.998884676518103","5","93","3 & 6"
"19719","0.998955360345987","6","93","3 & 6"
"19720","0.999017844488168","7","93","3 & 6"
"19721","0.999073116415627","8","93","3 & 6"
"19722","0.999122691341912","9","93","3 & 6"
"19723","0.999167809464899","10","93","3 & 6"
"19724","0.996597001845081","0","94","3 & 6"
"19725","0.996369717029642","1","94","3 & 6"
"19726","0.996144034136837","2","94","3 & 6"
"19727","0.995924183158682","3","94","3 & 6"
"19728","0.995714045858956","4","94","3 & 6"
"19729","0.995517130759391","5","94","3 & 6"
"19730","0.995336765217867","6","94","3 & 6"
"19731","0.995176323112186","7","94","3 & 6"
"19732","0.995039244813448","8","94","3 & 6"
"19733","0.994928637398205","9","94","3 & 6"
"19734","0.994846586252005","10","94","3 & 6"
"19735","-0.871144134461451","0","95","3 & 6"
"19736","-0.870267893680354","1","95","3 & 6"
"19737","-0.869896374774447","2","95","3 & 6"
"19738","-0.870501420467443","3","95","3 & 6"
"19739","-0.872391742107086","4","95","3 & 6"
"19740","-0.875569853140681","5","95","3 & 6"
"19741","-0.879745417371519","6","95","3 & 6"
"19742","-0.884472941478856","7","95","3 & 6"
"19743","-0.889318165915539","8","95","3 & 6"
"19744","-0.893967597493448","9","95","3 & 6"
"19745","-0.898254600366478","10","95","3 & 6"
"19746","-0.997015815041288","0","96","3 & 6"
"19747","-0.996979742357111","1","96","3 & 6"
"19748","-0.996961416718114","2","96","3 & 6"
"19749","-0.996965438573823","3","96","3 & 6"
"19750","-0.996995245408044","4","96","3 & 6"
"19751","-0.997051728459058","5","96","3 & 6"
"19752","-0.997131908217673","6","96","3 & 6"
"19753","-0.997228515171513","7","96","3 & 6"
"19754","-0.997331276856238","8","96","3 & 6"
"19755","-0.99742960825124","9","96","3 & 6"
"19756","-0.997515529444801","10","96","3 & 6"
"19757","-0.952425860659605","0","97","3 & 6"
"19758","-0.951536315426641","1","97","3 & 6"
"19759","-0.950696180055508","2","97","3 & 6"
"19760","-0.949941360694961","3","97","3 & 6"
"19761","-0.949309744013631","4","97","3 & 6"
"19762","-0.948837213102162","5","97","3 & 6"
"19763","-0.948554440076","6","97","3 & 6"
"19764","-0.948484443735905","7","97","3 & 6"
"19765","-0.948640332903165","8","97","3 & 6"
"19766","-0.949022984900134","9","97","3 & 6"
"19767","-0.949619129455327","10","97","3 & 6"
"19768","0.987588998932768","0","98","3 & 6"
"19769","0.987365633105524","1","98","3 & 6"
"19770","0.987162411216892","2","98","3 & 6"
"19771","0.986984693979397","3","98","3 & 6"
"19772","0.986836616296629","4","98","3 & 6"
"19773","0.986721175501432","5","98","3 & 6"
"19774","0.986640577497248","6","98","3 & 6"
"19775","0.986596608689787","7","98","3 & 6"
"19776","0.986590785664841","8","98","3 & 6"
"19777","0.986624134539346","9","98","3 & 6"
"19778","0.986696649721412","10","98","3 & 6"
"19779","0.995318079862043","0","99","3 & 6"
"19780","0.995342704637697","1","99","3 & 6"
"19781","0.995371897478577","2","99","3 & 6"
"19782","0.995408522993408","3","99","3 & 6"
"19783","0.995453295153843","4","99","3 & 6"
"19784","0.995504903602856","5","99","3 & 6"
"19785","0.995560131485126","6","99","3 & 6"
"19786","0.995613676421225","7","99","3 & 6"
"19787","0.995658182096957","8","99","3 & 6"
"19788","0.995685159774901","9","99","3 & 6"
"19789","0.995686952074484","10","99","3 & 6"
"19790","0.994103378963316","0","100","3 & 6"
"19791","0.994354052086709","1","100","3 & 6"
"19792","0.994601538582695","2","100","3 & 6"
"19793","0.994839290538738","3","100","3 & 6"
"19794","0.995061897207928","4","100","3 & 6"
"19795","0.995264958113731","5","100","3 & 6"
"19796","0.995444586276651","6","100","3 & 6"
"19797","0.995596875236882","7","100","3 & 6"
"19798","0.99571762024468","8","100","3 & 6"
"19799","0.995802520962311","9","100","3 & 6"
"19800","0.995847796845932","10","100","3 & 6"
"19801","-0.674357207608335","0","1","3 & 7"
"19802","-0.678639992772965","1","1","3 & 7"
"19803","-0.684821298935988","2","1","3 & 7"
"19804","-0.692788993692106","3","1","3 & 7"
"19805","-0.70226070741977","4","1","3 & 7"
"19806","-0.71284518621317","5","1","3 & 7"
"19807","-0.724119229068266","6","1","3 & 7"
"19808","-0.735698748406255","7","1","3 & 7"
"19809","-0.747290326936521","8","1","3 & 7"
"19810","-0.75870686933308","9","1","3 & 7"
"19811","-0.769849774257569","10","1","3 & 7"
"19812","0.983687370067194","0","2","3 & 7"
"19813","0.983839249832523","1","2","3 & 7"
"19814","0.984091887409023","2","2","3 & 7"
"19815","0.984445688839031","3","2","3 & 7"
"19816","0.984886484917773","4","2","3 & 7"
"19817","0.98538778782991","5","2","3 & 7"
"19818","0.985915631560709","6","2","3 & 7"
"19819","0.986434827455353","7","2","3 & 7"
"19820","0.986915171554881","8","2","3 & 7"
"19821","0.987335701457674","9","2","3 & 7"
"19822","0.987686232786938","10","2","3 & 7"
"19823","-0.493665381256964","0","3","3 & 7"
"19824","-0.502553605339619","1","3","3 & 7"
"19825","-0.513438957117413","2","3","3 & 7"
"19826","-0.526230959156054","3","3","3 & 7"
"19827","-0.540555874014002","4","3","3 & 7"
"19828","-0.555808310895313","5","3","3 & 7"
"19829","-0.571254671317297","6","3","3 & 7"
"19830","-0.586173385977692","7","3","3 & 7"
"19831","-0.600003773401938","8","3","3 & 7"
"19832","-0.612437129819514","9","3","3 & 7"
"19833","-0.623422803738157","10","3","3 & 7"
"19834","0.648323110882286","0","4","3 & 7"
"19835","0.632429752798366","1","4","3 & 7"
"19836","0.616631716145634","2","4","3 & 7"
"19837","0.600244541932275","3","4","3 & 7"
"19838","0.582413349856665","4","4","3 & 7"
"19839","0.562336946258076","5","4","3 & 7"
"19840","0.539493167280024","6","4","3 & 7"
"19841","0.513791877726527","7","4","3 & 7"
"19842","0.48561704658419","8","4","3 & 7"
"19843","0.455755042495751","9","4","3 & 7"
"19844","0.425225948519125","10","4","3 & 7"
"19845","-0.992491599167979","0","5","3 & 7"
"19846","-0.992524574125808","1","5","3 & 7"
"19847","-0.992536306219528","2","5","3 & 7"
"19848","-0.992540481042957","3","5","3 & 7"
"19849","-0.992547559591309","4","5","3 & 7"
"19850","-0.992563005669033","5","5","3 & 7"
"19851","-0.992589488902961","6","5","3 & 7"
"19852","-0.992628874844234","7","5","3 & 7"
"19853","-0.99268144595619","8","5","3 & 7"
"19854","-0.992743229790469","9","5","3 & 7"
"19855","-0.992804770503681","10","5","3 & 7"
"19856","0.996108312542816","0","6","3 & 7"
"19857","0.995908409964076","1","6","3 & 7"
"19858","0.995725900425462","2","6","3 & 7"
"19859","0.995568469600085","3","6","3 & 7"
"19860","0.995441622483653","4","6","3 & 7"
"19861","0.995347633909652","5","6","3 & 7"
"19862","0.995285142544483","6","6","3 & 7"
"19863","0.995249520602401","7","6","3 & 7"
"19864","0.995234087401206","8","6","3 & 7"
"19865","0.995231548235418","9","6","3 & 7"
"19866","0.995235150367556","10","6","3 & 7"
"19867","0.960748798173333","0","7","3 & 7"
"19868","0.961680715724108","1","7","3 & 7"
"19869","0.962902223238805","2","7","3 & 7"
"19870","0.964401982412738","3","7","3 & 7"
"19871","0.966118094766118","4","7","3 & 7"
"19872","0.967951457877542","5","7","3 & 7"
"19873","0.969789236050176","6","7","3 & 7"
"19874","0.971530236308396","7","7","3 & 7"
