"","Seascapes","lag","si","cmi","bcmi","z"
"191","3 & 4",3,1.11922325856009,0.249183224805434,0.0741287399048002,0.7873277545366
"192","3 & 4",4,1.11922325856009,0.336003521314649,0.201697119766184,2.16816797843137
"193","3 & 4",5,1.11922325856009,0.206501237694338,0.0587675044500839,0.663396418764966
"194","3 & 4",6,1.11922325856009,0.219574812910481,0.073752296474678,0.797535005682529
"195","3 & 4",7,1.11922325856009,0.224172530686896,0.0727216453472661,0.949011600044676
"196","3 & 4",8,1.11922325856009,0.310805989197422,0.181051769424191,1.8390348146478
"197","3 & 4",9,1.11922325856009,0.19856629765345,0.0683723136269971,0.821263021770708
"198","3 & 4",10,1.11922325856009,0.260927870452956,0.118398541202251,1.09844944793453
"199","3 & 5",0,1.11922325856009,0.379267239518196,0.342398671675706,4.22642292393961
"200","3 & 5",1,1.11922325856009,0.293071692177618,0.227514498582199,2.85511043953823
"201","3 & 5",2,1.11922325856009,0.307057334108187,0.249382355845737,2.92993964059161
"202","3 & 5",3,1.11922325856009,0.26321987643122,0.198070286324979,2.32059654919267
"203","3 & 5",4,1.11922325856009,0.246038238916381,0.185219514506842,2.64131693441393
"204","3 & 5",5,1.11922325856009,0.235240084881807,0.166754837774438,1.41879866862437
"205","3 & 5",6,1.11922325856009,0.164091808167811,0.0698685665953556,0.801741774052851
"206","3 & 5",7,1.11922325856009,0.150475759314437,0.0730704426333436,1.00932800830646
"207","3 & 5",8,1.11922325856009,0.210053083323724,0.125765837299131,1.34595618952067
"208","3 & 5",9,1.11922325856009,0.209242262793328,0.123960048135544,1.04242681459791
"209","3 & 5",10,1.11922325856009,0.203756787028734,0.135046437357644,1.57076802408058
"210","3 & 6",0,1.11922325856009,0.151975551239464,0.0434926980169673,0.667624731871708
"211","3 & 6",1,1.11922325856009,0.151902497537075,0.0583360534546621,0.836227317116673
"212","3 & 6",2,1.11922325856009,0.104825815141552,-0.00205969839773114,-0.0372151317057879
"213","3 & 6",3,1.11922325856009,0.0881261049371331,-0.0158446570143935,-0.32498736804442
"214","3 & 6",4,1.11922325856009,0.101032875929044,-0.0330733990325196,-0.539928947090338
"215","3 & 6",5,1.11922325856009,0.134943384346829,0.0450945578387633,0.74820717090109
"216","3 & 6",6,1.11922325856009,0.137023486229892,0.0142375425113619,0.249044790954862
"217","3 & 6",7,1.11922325856009,0.1254613588287,0.0339748800142531,0.478051268107558
"218","3 & 6",8,1.11922325856009,0.168589293094676,0.0472633090970551,0.645539538664446
"219","3 & 6",9,1.11922325856009,0.107489914690752,-0.0196966556361338,-0.250857266410433
"220","3 & 6",10,1.11922325856009,0.160676478885217,0.0803592064478129,0.905516895120757
"221","3 & 7",0,1.11922325856009,0.285622657745295,0.194895820651426,2.60369179405813
"222","3 & 7",1,1.11922325856009,0.272912839435627,0.167064802959864,1.73294583921451
"223","3 & 7",2,1.11922325856009,0.214610972498476,0.0995297988591637,1.18926474714098
"224","3 & 7",3,1.11922325856009,0.251263730911073,0.164002761347265,2.15050873017993
"225","3 & 7",4,1.11922325856009,0.139922756783465,0.0131459829335528,0.243351829526993
"226","3 & 7",5,1.11922325856009,0.186659563767419,0.0578340189353857,0.967785169112839
"227","3 & 7",6,1.11922325856009,0.184872355086238,0.0755502656001186,0.988645511220079
"228","3 & 7",7,1.11922325856009,0.151211377882529,0.0324805357969402,0.519667652808173
"229","3 & 7",8,1.11922325856009,0.183310150698289,0.0583979843146967,0.80296460720463
"230","3 & 7",9,1.11922325856009,0.115546328964691,-0.0545526839675832,-0.698403927658112
"231","3 & 7",10,1.11922325856009,0.154915869913935,0.0385389864826342,0.508241096574032
"232","3 & 8",0,1.11922325856009,0.191666358405902,0.11202645439145,1.4232436919004
"233","3 & 8",1,1.11922325856009,0.193450861728139,0.0915237270356348,1.07841091022933
"234","3 & 8",2,1.11922325856009,0.215918778740156,0.143856008954486,1.94401490389551
"235","3 & 8",3,1.11922325856009,0.113333834330298,-0.0193033769271325,-0.232971252568623
"236","3 & 8",4,1.11922325856009,0.155584209581261,0.0332182002155829,0.484590130461609
"237","3 & 8",5,1.11922325856009,0.226081502941965,0.144515119908165,1.76794173467526
"238","3 & 8",6,1.11922325856009,0.156920767531865,0.0454271390580176,0.621246587740882
"239","3 & 8",7,1.11922325856009,0.104617006583569,-0.0567421248683847,-0.865951898140296
"240","3 & 8",8,1.11922325856009,0.158827760543655,0.00873123649435715,0.132689569736483
"241","3 & 8",9,1.11922325856009,0.173374893529627,0.0252406364840553,0.318439056194759
"242","3 & 8",10,1.11922325856009,0.237305139977315,0.136346156651074,1.85273057843961
"243","3 & 9",0,1.11922325856009,0.301705201832324,0.237072304864381,2.79192662704511
"244","3 & 9",1,1.11922325856009,0.287730120538495,0.210986995489079,2.30283084398115
"245","3 & 9",2,1.11922325856009,0.298320878835338,0.24189403477141,2.55462675047697
"246","3 & 9",3,1.11922325856009,0.211111153517943,0.122944886095462,1.14741664796406
"247","3 & 9",4,1.11922325856009,0.148709686988965,0.0735486176723072,1.14145141304057
"248","3 & 9",5,1.11922325856009,0.173993128064584,0.0813722158277554,0.928873969711401
"249","3 & 9",6,1.11922325856009,0.192233195984099,0.113109193195868,1.11051671987562
"250","3 & 9",7,1.11922325856009,0.238115541738053,0.167030537827024,2.03077958093074
"251","3 & 9",8,1.11922325856009,0.154669957126613,0.0525621409737486,0.591907545054074
"252","3 & 9",9,1.11922325856009,0.17291491403648,0.0721509385699052,0.861259798520485
"253","3 & 9",10,1.11922325856009,0.251513954760545,0.156212531836968,1.32959932843003
"254","3 & 10",0,1.11922325856009,0.144419306621937,0.0559042574625468,1.10466995635947
"255","3 & 10",1,1.11922325856009,0.172226555149746,0.0766012069072546,0.936145665739479
"256","3 & 10",2,1.11922325856009,0.179819549968771,0.0855090348292707,1.11201610399116
"257","3 & 10",3,1.11922325856009,0.229958735924441,0.148589253123816,1.50325553971833
"258","3 & 10",4,1.11922325856009,0.205450728331629,0.0938602438011813,1.26028249905102
"259","3 & 10",5,1.11922325856009,0.243618280418465,0.146389075140099,1.60059879642409
"260","3 & 10",6,1.11922325856009,0.229705770663486,0.106205688046241,1.30543362931407
"261","3 & 10",7,1.11922325856009,0.232828944079318,0.133721229695895,1.41043062208178
"262","3 & 10",8,1.11922325856009,0.269806165902703,0.158945365442995,1.92116788141058
"263","3 & 10",9,1.11922325856009,0.245422668310437,0.166979653527631,1.57748643019523
"264","3 & 10",10,1.11922325856009,0.245108314121394,0.168504461514205,1.70813265520012
"265","4 & 5",0,1.30402760485106,0.25399520714052,0.136230544948139,1.57045509814056
"266","4 & 5",1,1.30402760485106,0.421641101579201,0.339779770706364,3.02116886725064
"267","4 & 5",2,1.30402760485106,0.412524479920449,0.34131397398901,3.00727987632219
"268","4 & 5",3,1.30402760485106,0.438522669959399,0.388226277374929,3.49343898101231
"269","4 & 5",4,1.30402760485106,0.319296078674958,0.269366714030031,2.7342608014374
"270","4 & 5",5,1.30402760485106,0.267797794649697,0.192669503631152,1.90492758675975
"271","4 & 5",6,1.30402760485106,0.19372450792898,0.110135976056582,1.37959108623971
"272","4 & 5",7,1.30402760485106,0.20884839649921,0.128834447460045,1.80770672018849
"273","4 & 5",8,1.30402760485106,0.240969446701841,0.187987371809673,2.47585628098068
"274","4 & 5",9,1.30402760485106,0.151404379521634,0.0287407002652313,0.373502521918354
