"","Survey","Year","Quarter","Ship","Gear","HaulNo","HaulDur","ShootLat","ShootLong","DateTime","Depth","Area","SubArea","DayNight","AphiaID","Species","Sex","LngtClass","CPUE_number_per_hour","DateofCalculation","LngtClass_cm","WeightConv","Weight","Total_wgt"
"491","NS-IBTS",1991,1,"DAN2","GOV",26,30,54.7333,1.3,"15/02/1991 07:17:00",-9,4,"38F1","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"492","NS-IBTS",1991,1,"DAN2","GOV",27,30,54.8667,2.3667,"15/02/1991 11:24:00",-9,6,"38F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"493","NS-IBTS",1991,1,"DAN2","GOV",28,30,54.55,3.3167,"15/02/1991 15:29:00",-9,6,"38F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"494","NS-IBTS",1991,1,"DAN2","GOV",29,30,54.8,4.5333,"16/02/1991 07:15:00",-9,6,"38F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"495","NS-IBTS",1991,1,"DAN2","GOV",30,30,55.2833,4.45,"15/02/1991 10:54:00",-9,6,"39F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"496","NS-IBTS",1991,1,"DAN2","GOV",31,30,55.45,5.35,"16/02/1991 14:49:00",-9,6,"39F5","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"497","NS-IBTS",1991,1,"DAN2","GOV",32,30,55.3833,6.85,"17/02/1991 07:11:00",-9,6,"39F6","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"498","NS-IBTS",1991,1,"DAN2","GOV",33,30,56.15,6.5167,"19/02/1991 07:17:00",-9,7,"41F6","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"499","NS-IBTS",1991,1,"DAN2","GOV",34,30,55.95,6.3167,"19/02/1991 10:00:00",-9,7,"40F6","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"500","NS-IBTS",1991,1,"DAN2","GOV",35,30,55.7833,5.35,"19/02/1991 16:58:00",-9,7,"40F5","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"501","NS-IBTS",1991,1,"DAN2","GOV",36,30,56.2333,5.5333,"20/02/1991 07:15:00",-9,7,"41F5","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"502","NS-IBTS",1991,1,"DAN2","GOV",37,30,56.0333,4.6833,"20/02/1991 11:54:00",-9,2,"41F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"503","NS-IBTS",1991,1,"DAN2","GOV",38,30,55.6667,4.5833,"20/02/1991 15:19:00",-9,2,"40F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"504","NS-IBTS",1991,1,"DAN2","GOV",39,30,55.6333,2.5167,"21/02/1991 07:16:00",-9,2,"40F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"505","NS-IBTS",1991,1,"DAN2","GOV",40,30,55.2,2.5,"21/02/1991 10:39:00",-9,2,"39F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"506","NS-IBTS",1991,1,"DAN2","GOV",41,30,55.3,3.2,"21/02/1991 13:27:00",-9,6,"39F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"507","NS-IBTS",1991,1,"DAN2","GOV",42,30,55.6167,3.6833,"21/02/1991 16:20:00",-9,2,"40F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"508","NS-IBTS",1991,1,"ISI","GOV",1,30,52.6,4.5,"04/02/1991 13:30:00",19,6,"34F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"509","NS-IBTS",1991,1,"ISI","GOV",2,30,52.8667,4.5,"04/02/1991 15:55:00",22,6,"34F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"510","NS-IBTS",1991,1,"ISI","GOV",3,30,53.1667,4.75,"05/02/1991 07:22:00",19,6,"35F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"511","NS-IBTS",1991,1,"ISI","GOV",4,30,53.3167,4.35,"05/02/1991 09:39:00",30,6,"35F4","D",126975,"Dicentrarchus labrax",-9,160,2,20190405,16,"0.0105*(L)^3.02",45.4602318884639,90.9204637769277
"512","NS-IBTS",1991,1,"ISI","GOV",5,30,53.35,3.6833,"05/02/1991 12:52:00",30,6,"35F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"513","NS-IBTS",1991,1,"ISI","GOV",6,30,53.1,3.5833,"05/02/1991 14:31:00",27,6,"35F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"514","NS-IBTS",1991,1,"ISI","GOV",7,30,52.85,3.4833,"05/02/1991 16:33:00",31,6,"34F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"515","NS-IBTS",1991,1,"ISI","GOV",8,30,52.6167,3.35,"06/02/1991 07:25:00",32,6,"34F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"516","NS-IBTS",1991,1,"ISI","GOV",9,30,52.3833,4.4333,"07/02/1991 08:30:00",17,6,"33F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"517","NS-IBTS",1991,1,"ISI","GOV",10,30,52.2,4.2833,"07/02/1991 10:29:00",18,6,"33F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"518","NS-IBTS",1991,1,"ISI","GOV",11,30,51.8167,3.6667,"07/02/1991 13:52:00",23,6,"32F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"519","NS-IBTS",1991,1,"ISI","GOV",12,30,51.6333,3.3667,"07/02/1991 15:55:00",21,6,"32F3","D",126975,"Dicentrarchus labrax",-9,220,2,20190405,22,"0.0105*(L)^3.02",118.933936955512,237.867873911024
"520","NS-IBTS",1991,1,"ISI","GOV",13,30,54.2333,6.2833,"12/02/1991 07:20:00",38,6,"37F6","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"521","NS-IBTS",1991,1,"ISI","GOV",14,30,54.25,6.7167,"12/02/1991 09:45:00",38,6,"37F6","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"522","NS-IBTS",1991,1,"ISI","GOV",15,30,54.25,7.1833,"12/02/1991 12:25:00",38,6,"37F7","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"523","NS-IBTS",1991,1,"ISI","GOV",16,30,54.2333,7.6667,"12/02/1991 15:01:00",39,6,"37F7","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"524","NS-IBTS",1991,1,"ISI","GOV",17,30,54.15,8.25,"13/02/1991 07:18:00",18,6,"37F8","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"525","NS-IBTS",1991,1,"ISI","GOV",18,30,53.8667,7.7167,"13/02/1991 10:26:00",23,6,"36F7","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"526","NS-IBTS",1991,1,"ISI","GOV",19,30,53.7833,7.2333,"13/02/1991 12:40:00",19,6,"36F7","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"527","NS-IBTS",1991,1,"ISI","GOV",20,30,53.7333,6.7333,"13/02/1991 14:50:00",18,6,"36F6","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"528","NS-IBTS",1991,1,"ISI","GOV",21,30,52.2667,3.05,"14/02/1991 07:18:00",32,6,"33F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"529","NS-IBTS",1991,1,"ISI","GOV",22,30,51.6667,2.8333,"14/02/1991 11:00:00",38,6,"32F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"530","NS-IBTS",1991,1,"ISI","GOV",23,30,51.45,2.4667,"14/02/1991 14:36:00",36,6,"31F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"531","NS-IBTS",1991,1,"JHJ","GOV",2,30,61.2333,0.4833,"21/01/1991 07:54:00",160,1,"51F0","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"532","NS-IBTS",1991,1,"JHJ","GOV",3,30,60.7667,0.5833,"21/01/1991 11:33:00",140,1,"50F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"533","NS-IBTS",1991,1,"JHJ","GOV",4,30,60.7,1.15,"21/01/1991 14:23:00",140,1,"50F1","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"534","NS-IBTS",1991,1,"JHJ","GOV",5,30,61.05,1.2333,"21/01/1991 17:45:00",140,1,"51F1","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"535","NS-IBTS",1991,1,"JHJ","GOV",6,30,60.3167,2.3667,"22/01/1991 09:13:00",100,1,"49F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"536","NS-IBTS",1991,1,"JHJ","GOV",7,30,60.5833,3.0667,"22/01/1991 12:50:00",154,1,"50F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"537","NS-IBTS",1991,1,"JHJ","GOV",8,30,60.6167,2.6167,"22/01/1991 15:46:00",108,1,"50F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"538","NS-IBTS",1991,1,"JHJ","GOV",9,30,61.0667,2.4333,"22/01/1991 19:41:00",140,1,"51F2","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"539","NS-IBTS",1991,1,"JHJ","GOV",10,30,60.1333,3.15,"23/01/1991 11:10:00",147,1,"49F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"540","NS-IBTS",1991,1,"JHJ","GOV",11,30,59.7667,3.1167,"23/01/1991 14:20:00",129,1,"48F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"541","NS-IBTS",1991,1,"JHJ","GOV",12,30,59.6667,2.4833,"23/01/1991 17:22:00",110,1,"48F2","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"542","NS-IBTS",1991,1,"JHJ","GOV",13,30,60.2167,1.6667,"24/01/1991 08:00:00",107,1,"49F1","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"543","NS-IBTS",1991,1,"JHJ","GOV",14,30,60.15,0.7667,"24/01/1991 11:50:00",140,1,"49F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"544","NS-IBTS",1991,1,"JHJ","GOV",15,30,59.8167,0.6833,"24/01/1991 14:37:00",120,1,"48F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"545","NS-IBTS",1991,1,"JHJ","GOV",16,30,59.6833,1.35,"25/01/1991 06:36:00",102,1,"48F1","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"546","NS-IBTS",1991,1,"JHJ","GOV",17,30,59.3167,1.45,"25/01/1991 09:53:00",98,1,"47F1","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"547","NS-IBTS",1991,1,"JHJ","GOV",18,30,59.2667,0.7667,"25/01/1991 12:50:00",124,1,"47F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"548","NS-IBTS",1991,1,"JHJ","GOV",19,30,58.9333,0.8167,"25/01/1991 15:54:00",126,1,"46F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"549","NS-IBTS",1991,1,"JHJ","GOV",20,30,59.3667,2.15,"26/01/1991 06:31:00",116,1,"47F2","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"550","NS-IBTS",1991,1,"JHJ","GOV",21,30,58.8,2.5333,"26/01/1991 10:36:00",110,1,"46F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"551","NS-IBTS",1991,1,"JHJ","GOV",22,30,58.8667,3.15,"26/01/1991 13:18:00",110,1,"46F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"552","NS-IBTS",1991,1,"JHJ","GOV",23,30,59.2833,3.1333,"26/01/1991 16:38:00",134,1,"47F3","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"553","NS-IBTS",1991,1,"JHJ","GOV",25,30,58.1167,3.65,"27/01/1991 13:56:00",85,1,"45F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"554","NS-IBTS",1991,1,"JHJ","GOV",26,30,58.2,2.7333,"27/01/1991 17:37:00",66,1,"45F2","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"555","NS-IBTS",1991,1,"JHJ","GOV",27,30,57.4,4.2,"30/01/1991 16:05:00",68,2,"43F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"556","NS-IBTS",1991,1,"JHJ","GOV",28,30,58.2,4.5333,"31/01/1991 08:00:00",230,1,"45F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"557","NS-IBTS",1991,1,"JHJ","GOV",29,30,57.8,4.6333,"31/01/1991 12:05:00",78,2,"44F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"558","NS-IBTS",1991,1,"JHJ","GOV",31,30,57.8333,3.7167,"31/01/1991 16:30:00",70,2,"44F3","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"559","NS-IBTS",1991,1,"JHJ","GOV",32,30,57.9167,0.3333,"01/02/1991 07:55:00",130,1,"44F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"560","NS-IBTS",1991,1,"JHJ","GOV",33,30,58.2667,0.6667,"01/02/1991 11:08:00",145,1,"45F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"561","NS-IBTS",1991,1,"JHJ","GOV",34,35,58.5,1.3667,"01/02/1991 14:30:00",122,1,"46F1","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"562","NS-IBTS",1991,1,"JHJ","GOV",35,30,58.2,1.5667,"02/02/1991 07:35:00",97,1,"45F1","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"563","NS-IBTS",1991,1,"JHJ","GOV",36,30,57.9167,1.5833,"02/02/1991 10:30:00",90,1,"44F1","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"564","NS-IBTS",1991,1,"JHJ","GOV",37,33,57.65,2.2833,"02/02/1991 13:40:00",77,2,"44F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"565","NS-IBTS",1991,1,"JHJ","GOV",38,30,57.3333,2.4,"02/02/1991 16:10:00",75,2,"43F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"566","NS-IBTS",1991,1,"JHJ","GOV",39,30,56.8333,2.4667,"03/02/1991 07:30:00",67,2,"42F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"567","NS-IBTS",1991,1,"JHJ","GOV",40,30,57.0833,3.3333,"03/02/1991 12:15:00",61,2,"43F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"568","NS-IBTS",1991,1,"JHJ","GOV",41,27,56.8333,3.3667,"03/02/1991 15:37:00",61,2,"42F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"569","NS-IBTS",1991,1,"JHJ","GOV",42,30,56.5667,4.9667,"04/02/1991 07:30:00",58,2,"42F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"570","NS-IBTS",1991,1,"JHJ","GOV",43,30,56.75,4.8667,"04/02/1991 09:45:00",56,2,"42F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"571","NS-IBTS",1991,1,"JHJ","GOV",44,30,56.6667,5.3333,"04/02/1991 12:30:00",53,7,"42F5","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"572","NS-IBTS",1991,1,"JHJ","GOV",45,30,56.65,5.6667,"04/02/1991 14:20:00",52,7,"42F5","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"573","NS-IBTS",1991,1,"JHJ","GOV",46,30,56.6833,6.1,"04/02/1991 16:13:00",45,7,"42F6","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"574","NS-IBTS",1991,1,"JHJ","GOV",48,30,57.9333,5.45,"05/02/1991 12:20:00",161,7,"44F5","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"575","NS-IBTS",1991,1,"JHJ","GOV",49,30,57.45,5.4333,"05/02/1991 15:55:00",82,7,"43F5","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"576","NS-IBTS",1991,1,"JHJ","GOV",50,30,57.2167,6.2167,"05/02/1991 20:45:00",67,7,"43F6","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"577","NS-IBTS",1991,1,"JHJ","GOV",51,30,57.4167,7.6333,"06/02/1991 08:25:00",115,7,"43F7","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"578","NS-IBTS",1991,1,"JHJ","GOV",52,30,56.65,6.9,"06/02/1991 14:20:00",32,7,"42F6","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"579","NS-IBTS",1991,1,"JHJ","GOV",53,30,56.6,7.1,"06/02/1991 15:30:00",30,7,"42F7","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"580","NS-IBTS",1991,1,"JHJ","GOV",54,30,56.6,7.2833,"06/02/1991 16:38:00",30,7,"42F7","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"581","NS-IBTS",1991,1,"SCO2","GOV",1,60,57.0667,-1.7333,"29/01/1991 14:25:00",110,3,"43E8","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"582","NS-IBTS",1991,1,"SCO2","GOV",2,60,56.6667,-1.25,"29/01/1991 19:02:00",67,3,"42E8","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"583","NS-IBTS",1991,1,"SCO2","GOV",3,60,56.6,-0.8833,"29/01/1991 21:51:00",70,3,"42E9","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"584","NS-IBTS",1991,1,"SCO2","GOV",6,60,56.3,-0.9833,"30/01/1991 19:25:00",67,3,"41E9","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"585","NS-IBTS",1991,1,"SCO2","GOV",7,60,55.75,0.2,"31/01/1991 08:23:00",78,2,"40F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"586","NS-IBTS",1991,1,"SCO2","GOV",8,60,56,0.1667,"31/01/1991 10:45:00",85,2,"41F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"587","NS-IBTS",1991,1,"SCO2","GOV",9,60,56.5,1.1667,"31/01/1991 16:20:00",88,2,"42F1","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"588","NS-IBTS",1991,1,"SCO2","GOV",10,60,56.35,1.2833,"31/01/1991 19:46:00",85,2,"41F1","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"589","NS-IBTS",1991,1,"SCO2","GOV",11,60,55.55,1.65,"01/02/1991 08:20:00",78,2,"40F1","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"590","NS-IBTS",1991,1,"SCO2","GOV",12,60,55.5667,2.2167,"01/02/1991 11:21:00",72,2,"40F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"591","NS-IBTS",1991,1,"SCO2","GOV",13,60,55.4667,2.1833,"01/02/1991 13:47:00",52,2,"39F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"592","NS-IBTS",1991,1,"SCO2","GOV",14,60,56.9667,0.55,"03/02/1991 08:21:00",90,2,"42F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"593","NS-IBTS",1991,1,"SCO2","GOV",15,60,57.2333,1.45,"03/02/1991 13:14:00",95,2,"43F1","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"594","NS-IBTS",1991,1,"SCO2","GOV",16,60,57.3167,2.35,"03/02/1991 19:58:00",81,2,"43F2","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"595","NS-IBTS",1991,1,"SCO2","GOV",17,60,56.7833,2.5833,"04/02/1991 08:20:00",71,2,"42F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"596","NS-IBTS",1991,1,"SCO2","GOV",18,60,56.4833,2.6333,"04/02/1991 12:13:00",71,2,"41F2","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"597","NS-IBTS",1991,1,"SCO2","GOV",19,60,56.7833,3.4333,"04/02/1991 16:32:00",68,2,"42F3","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"598","NS-IBTS",1991,1,"SCO2","GOV",20,60,57,3.6333,"04/02/1991 20:36:00",62,2,"43F3","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"599","NS-IBTS",1991,1,"SCO2","GOV",21,60,56.1667,3.6667,"05/02/1991 08:24:00",69,2,"41F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"600","NS-IBTS",1991,1,"SCO2","GOV",22,60,55.9667,3.6667,"05/02/1991 10:34:00",65,2,"40F3","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"601","NS-IBTS",1991,1,"SCO2","GOV",23,60,55.9333,4.1167,"05/02/1991 13:33:00",52,2,"40F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"602","NS-IBTS",1991,1,"SCO2","GOV",24,60,56.0167,4.1833,"05/02/1991 15:43:00",55,2,"41F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"603","NS-IBTS",1991,1,"SCO2","GOV",25,60,56.7,4.05,"06/02/1991 08:19:00",51,2,"42F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"604","NS-IBTS",1991,1,"SCO2","GOV",26,60,57.3,4.3667,"06/02/1991 13:02:00",65,2,"43F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"605","NS-IBTS",1991,1,"SCO2","GOV",27,60,57.5167,4.0667,"06/02/1991 15:46:00",68,2,"44F4","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"606","NS-IBTS",1991,1,"SCO2","GOV",28,60,57.65,3.6833,"06/02/1991 18:45:00",83,2,"44F3","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"607","NS-IBTS",1991,1,"SCO2","GOV",29,60,57.85,2.9667,"06/02/1991 21:48:00",63,2,"44F2","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"608","NS-IBTS",1991,1,"SCO2","GOV",31,60,58.2833,1.5667,"07/02/1991 13:27:00",100,1,"45F1","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"609","NS-IBTS",1991,1,"SCO2","GOV",32,60,58.25,2.8167,"07/02/1991 19:37:00",73,1,"45F2","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"610","NS-IBTS",1991,1,"SCO2","GOV",33,60,58.0333,3.0333,"07/02/1991 22:05:00",84,1,"45F3","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"611","NS-IBTS",1991,1,"SCO2","GOV",34,60,58.6667,2.5333,"09/02/1991 18:35:00",105,1,"46F2","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"612","NS-IBTS",1991,1,"SCO2","GOV",35,60,58.7333,1.75,"09/02/1991 22:22:00",104,1,"46F1","N",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"613","NS-IBTS",1991,1,"SCO2","GOV",36,60,58.5333,0.5,"10/02/1991 08:20:00",104,1,"46F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
"614","NS-IBTS",1991,1,"SCO2","GOV",37,60,58.3667,0.4333,"10/02/1991 11:31:00",145,1,"45F0","D",126975,"Dicentrarchus labrax",-9,0,0,20190405,0,"0.0105*(L)^3.02",0,0
