# Array shape: (10, 10, 4)
-0.4299787012 -0.2468508499 -0.6570978386 -0.5487854104
0.0000000000 -0.4418894632 -0.7632536977 -0.1949002688
-0.5069743341 -0.5981019487 -0.1298477306 -0.5425854281
-0.3300693103 -0.2907441643 -0.3485740268 -0.1857889055

-0.4028433881 -0.1450993815 -0.0229251130 -0.3089756274
-0.4155554067 -0.4398079844 -0.2199728092 -0.5652153386
-0.0399141994 -0.3708868978 -0.4708396691 -0.3911632136
-0.2346358717 -0.6179011066 -0.1691659220 -0.1230524342
-0.3854463318 -0.3464940763 -0.6795604879 -0.4474589513
-0.0667719997 -0.4993464419 -0.6740683262 -0.5630171904
-0.2341454491 -0.5604909861 -0.4711673171 -0.2928437226
-0.5485310270 -0.1213300884 -0.0638864993 0.0582316985
0.0000000000 0.0026688491 -0.2252672537 -0.3224821668
0.1579961690 -0.1475620394 -0.3225462150 -0.2734654707

-0.4691799398 -0.3965040020 -0.0767196680 -0.0218100612
-0.4536722439 -0.4325461599 -0.4199938552 -0.5302314755
-0.4719361338 -0.6042260616 -0.5577182871 -0.5655500963
-0.1724887326 -0.6874307511 -0.3917775845 -0.4784309469
-0.5570402313 -0.5324345663 -0.4820848388 -0.7901627613
-0.6717836987 -0.5563360873 -0.0418797721 -0.7755826783
-0.3355257783 -0.5761110443 -0.5428857128 -0.3480180311
-0.1575456474 -0.0525445282 -0.1844353400 -0.5437382817
0.1594029661 -0.2197347998 -0.5817880234 -0.4673243946
0.0000000000 -0.0944290691 -0.3359320878 -0.3814028380

