"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"53",-3.48032069373612,0.0310764517404377,1994.472,1,"WAH3",-3.41816779025525,-3.542473597217,-3.37822812243979,-3.58241326503245,0.204185142592663
"54",-3.47711106815332,0.0307871962506409,1994.808,1,"WAH3",-3.41553667565204,-3.5386854606546,-3.3759687609657,-3.57825337534094,0.202284614375246
"55",-3.47390142386906,0.0305144626487583,1995.144,1,"WAH3",-3.41287249857154,-3.53493034916658,-3.37365510297124,-3.57414774476688,0.200492641795644
"56",-3.47069176104005,0.0302586914453909,1995.48,1,"WAH3",-3.41017437814927,-3.53120914393083,-3.37128570144469,-3.57009782063541,0.198812119190719
"57",-3.46748208008839,0.0300203109126368,1995.816,1,"WAH3",-3.40744145826311,-3.52752270191366,-3.36885914984573,-3.56610501033104,0.197245860485309
"58",-3.46427238145989,0.0297997331896194,1996.152,1,"WAH3",-3.40467291508066,-3.52387184783913,-3.36637409465793,-3.56217066826186,0.195796573603935
"59",-3.4610626658311,0.0295973519947967,1996.488,1,"WAH3",-3.40186796184151,-3.52025736982069,-3.36382924311124,-3.55829608855096,0.194466845439726
"60",-3.45785293413976,0.0294135395784493,1996.824,1,"WAH3",-3.39902585498286,-3.51668001329666,-3.36122337322426,-3.55448249505526,0.193259121831005
"61",-3.45464318734513,0.0292486425965765,1997.16,1,"WAH3",-3.39614590215197,-3.51314047253828,-3.35855534711959,-3.55073102757067,0.192175680451081
"62",-3.45143342659812,0.029102979767451,1997.496,1,"WAH3",-3.39322746706322,-3.50963938613303,-3.3558241188927,-3.54704273430355,0.191218615410842
"63",-3.44822365325364,0.0289768388930067,1997.832,1,"WAH3",-3.39026997546762,-3.50617733103965,-3.35302874440961,-3.54341856209766,0.190389817688042
"64",-3.44501386868037,0.0288704731852182,1998.168,1,"WAH3",-3.38727292230994,-3.50275481505081,-3.35016839318533,-3.53985934417542,0.189690950990095
"65",-3.44180407433766,0.0287840995420967,1998.504,1,"WAH3",-3.38423587525347,-3.49937227342185,-3.34724235412433,-3.53636579455099,0.189123440426653
"66",-3.43859427177542,0.0287178963799009,1998.84,1,"WAH3",-3.38115847901562,-3.49603006453522,-3.34425004264225,-3.53293850090859,0.188688458266336
