"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"77",-3.42366311454409,0.109122022861152,2010,2,"WAH3","D",-3.20541906882178,-3.64190716026639,-3.07578941454982,-3.77153681453836,0.69574739998854
"78",-3.43144587232948,0.111324546498864,2011,2,"WAH3","D",-3.20879677933175,-3.65409496532721,-3.07655067450108,-3.78634107015788,0.709790395656806
"79",-3.43913380159919,0.114214311723151,2012,2,"WAH3","D",-3.21070517815289,-3.66756242504549,-3.07502622578943,-3.80324137740895,0.728215151619521
"80",-3.44679769317223,0.117987376025135,2013,2,"WAH3","D",-3.21082294112196,-3.6827724452225,-3.07066184108393,-3.82293354526054,0.752271704176613
"81",-3.45451060446228,0.122798720208002,2014,2,"WAH3","D",-3.20891316404627,-3.70010804487828,-3.06303650937815,-3.8459846995464,0.782948190168253
"82",-3.46233054059324,0.128762604439749,2015,2,"WAH3","D",-3.20480533171374,-3.71985574947274,-3.05184398203348,-3.87281709915301,0.820973117119527
"83",-3.47028651983322,0.136005811055888,2016,2,"WAH3","D",-3.19827489772144,-3.742298141945,-3.03670910372415,-3.90386393594229,0.867154832218145
"84",-3.47837261626334,0.144672888444952,2017,2,"WAH3","D",-3.18902683937343,-3.76771839315324,-3.01716513795035,-3.93958009457632,0.922414956625967
"85",-3.48655294548863,0.154831002504529,2018,2,"WAH3","D",-3.17689094047957,-3.79621495049769,-2.99296207993432,-3.98014381104293,0.987181731108612
"86",-3.49477799474614,0.166368679716593,2019,2,"WAH3","D",-3.16204063531296,-3.82751535417932,-2.96440578702219,-4.02515020247009,1.0607444154479
"87",-3.5345883120752,0.14261239772175,1977,3,"WAH3","D",-3.2493635166317,-3.8198131075187,-3.07994954017812,-3.98922708397229,0.909277543794166
"88",-3.57012156588065,0.118083720511619,1978,3,"WAH3","D",-3.33395412485741,-3.80628900690389,-3.19367857402249,-3.94656455773881,0.752885983716316
"89",-3.60738172612962,0.100003798056423,1979,3,"WAH3","D",-3.40737413001677,-3.80738932224247,-3.28857631608299,-3.92618713617625,0.637610820093268
"90",-3.64825437637831,0.0895795622640449,1980,3,"WAH3","D",-3.46909525185022,-3.8274135009064,-3.36268073183259,-3.93382802092403,0.571147289091437
"91",-3.69406214137582,0.0849049063222686,1981,3,"WAH3","D",-3.52425232873128,-3.86387195402035,-3.42339098686857,-3.96473329588307,0.541342309014499
"92",-3.74488584626226,0.0828557498127533,1982,3,"WAH3","D",-3.57917434663676,-3.91059734588777,-3.48074726545684,-4.00902442706769,0.528277161610854
"93",-3.79925235541946,0.0816846050544633,1983,3,"WAH3","D",-3.63588314531054,-3.96262156552839,-3.53884730566133,-4.0596574051776,0.520810099516273
"94",-3.85420417788228,0.0810741903354617,1984,3,"WAH3","D",-3.69205579721135,-4.0163525585532,-3.59574508936333,-4.11266326640122,0.516918177037889
"95",-3.90571833469319,0.0808802753483897,1985,3,"WAH3","D",-3.74395778399641,-4.06747888538997,-3.64787743416479,-4.16355923522158,0.515681801056792
"96",-3.94938811891564,0.0806412577534836,1986,3,"WAH3","D",-3.78810560340868,-4.11067063442261,-3.69230919047064,-4.20646704736065,0.514157856890003
"97",-3.9812331216136,0.080067118614935,1987,3,"WAH3","D",-3.82109888438373,-4.14136735884347,-3.72598451028701,-4.23648173294019,0.510497222653182
"98",-3.99847332641777,0.079394370676854,1988,3,"WAH3","D",-3.83968458506407,-4.15726206777148,-3.74536939045778,-4.25157726237777,0.506207871919984
"99",-4.00010343880239,0.0790136039878008,1989,3,"WAH3","D",-3.84207623082679,-4.158130646778,-3.74821336154372,-4.25199351606107,0.503780154517346
"100",-3.98713941934997,0.0789347026262312,1990,3,"WAH3","D",-3.8292700140975,-4.14500882460243,-3.73550087434724,-4.23877796435269,0.503277090005452
"101",-3.96247698251347,0.0788587414059526,1991,3,"WAH3","D",-3.80475949970156,-4.12019446532537,-3.71108059679318,-4.21387336823375,0.502792771440573
"102",-3.93038830118345,0.0786883303600433,1992,3,"WAH3","D",-3.77301164046336,-4.08776496190354,-3.67953517446356,-4.18124142790334,0.501706253439787
"103",-3.89576754939085,0.0786865308293248,1993,3,"WAH3","D",-3.7383944877322,-4.0531406110495,-3.64492015945436,-4.14661493932735,0.501694779872988
"104",-3.8632954159187,0.079065083464228,1994,3,"WAH3","D",-3.70516524899024,-4.02142558284716,-3.61124122553722,-4.11534960630018,0.504108380762956
"105",-3.83670951194109,0.0796269742905927,1995,3,"WAH3","D",-3.6774555633599,-3.99596346052227,-3.58286405124006,-4.09055497264211,0.507690921402054
"106",-3.8183351218434,0.0800008356387513,1996,3,"WAH3","D",-3.6583334505659,-3.9783367931209,-3.56329781620531,-4.07337242748149,0.510074611276173
"107",-3.80895690498615,0.0801169706454908,1997,3,"WAH3","D",-3.64872296369517,-3.96919084627713,-3.55354936872519,-4.06436444124711,0.510815072521924
"108",-3.80801790669062,0.0802466918087226,1998,3,"WAH3","D",-3.64752452307318,-3.96851129030807,-3.55219682804987,-4.06383898533137,0.511642157281496
"109",-3.81404567134067,0.0805721127068458,1999,3,"WAH3","D",-3.65290144592698,-3.97518989675436,-3.55718717267308,-4.07090417000826,0.513716997335178
"110",-3.82515280713149,0.0809188331594226,2000,3,"WAH3","D",-3.66331514081265,-3.98699047345034,-3.56718898688409,-4.0831166273789,0.515927640494808
"111",-3.83945702183792,0.0810421122058763,2001,3,"WAH3","D",-3.67737279742617,-4.00154124624967,-3.58110019624753,-4.09781384742831,0.516713651180776
"112",-3.85531324732713,0.0810305031400432,2002,3,"WAH3","D",-3.69325224104704,-4.01737425360721,-3.59699343066105,-4.1136330639932,0.516639633332152
"113",-3.87133115703236,0.0812125468249307,2003,3,"WAH3","D",-3.7089060633825,-4.03375625068222,-3.61243099729197,-4.13023131677275,0.517800319480777
"114",-3.88623688576889,0.0816672782004126,2004,3,"WAH3","D",-3.72290232936806,-4.04957144216971,-3.62588707286093,-4.14658669867685,0.520699625815917
