"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"279",-3.00596054366875,0.129136403903608,1997,7,"WAH3","D",-2.74768773586154,-3.26423335147597,-2.63137881794842,-3.38054226938908,0.749163451440657
"280",-3.05364416777379,0.126760708342336,1998,7,"WAH3","D",-2.80012275108912,-3.30716558445846,-2.68595354414572,-3.42133479140186,0.735381247256138
"281",-3.10679769399408,0.125751973814921,1999,7,"WAH3","D",-2.85529374636424,-3.35830164162392,-2.74203307348094,-3.47156231450722,0.729529241026275
"282",-3.15020420972498,0.12555074518649,2000,7,"WAH3","D",-2.899102719352,-3.40130570009796,-2.7860232864856,-3.51438513296435,0.728361846478749
"283",-3.17596301730291,0.124874020421377,2001,7,"WAH3","D",-2.92621497646015,-3.42571105814566,-2.81374504736478,-3.53818098724104,0.724435939876259
"284",-3.18658866576924,0.123880673734127,2002,7,"WAH3","D",-2.93882731830099,-3.4343500132375,-2.82725206394344,-3.54592526759504,0.7186732036516
"285",-3.1940487316889,0.124049963529319,2003,7,"WAH3","D",-2.94594880463026,-3.44214865874754,-2.83422107651398,-3.55387638686382,0.719655310349835
"286",-3.21501927259646,0.125888033175536,2004,7,"WAH3","D",-2.96324320624539,-3.46679533894753,-2.84985998916443,-3.58017855602849,0.730318566864056
"287",-3.26404927793032,0.127964185350002,2005,7,"WAH3","D",-3.00812090723032,-3.51997764863032,-2.89286776807057,-3.63523078779007,0.742363019719503
"288",-3.34713817570642,0.1289033373284,2006,7,"WAH3","D",-3.08933150104962,-3.60494485036323,-2.97323249854645,-3.7210438528664,0.747811354319942
"289",-3.45813622352764,0.129299367865688,2007,7,"WAH3","D",-3.19953748779627,-3.71673495925902,-3.08308179359455,-3.83319065346073,0.750108859866184
"290",-3.5793980779054,0.130680063583568,2008,7,"WAH3","D",-3.31803795073827,-3.84075820507254,-3.20033870924811,-3.9584574465627,0.758118737314591
"291",-3.68660130245196,0.132858162420078,2009,7,"WAH3","D",-3.42088497761181,-3.95231762729212,-3.30122399403247,-4.07197861087145,0.77075461683898
"292",-3.7561314300381,0.133764828815253,2010,7,"WAH3","D",-3.48860177240759,-4.0236610876686,-3.36812418418275,-4.14413867589344,0.776014491710686
"293",-3.77248351052598,0.132413221746504,2011,7,"WAH3","D",-3.50765706703297,-4.03730995401899,-3.38839682690564,-4.15657019414633,0.768173367240689
"294",-3.73308869823263,0.130859995799849,2012,7,"WAH3","D",-3.47136870663293,-3.99480868983232,-3.35350740610488,-4.11266999036038,0.759162584255499
"295",-3.64886726791294,0.131873984201764,2013,7,"WAH3","D",-3.38511929950942,-3.91261523631647,-3.26634473292905,-4.03138980289684,0.765045069967788
"296",-3.54032202926523,0.134604855073188,2014,7,"WAH3","D",-3.27111231911885,-3.80953173941161,-3.14987814683154,-3.93076591169892,0.780887764867377
"297",-3.43057907068498,0.135290041956027,2015,7,"WAH3","D",-3.15999898677292,-3.70115915459703,-3.03814768916306,-3.82301045220689,0.784862763043822
"298",-3.3378885630888,0.133865782621008,2016,7,"WAH3","D",-3.07015699784678,-3.60562012833081,-2.94958848384461,-3.72618864233298,0.776600158488366
