"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"695",-3.3823192097995,0.0598157143701266,1998.504,6,"WAH3",-3.26268778105925,-3.50195063853975,-3.185688235076,-3.57895018452301,0.393261949447011
"696",-3.38267761046408,0.0598588853273635,1998.84,6,"WAH3",-3.26295983980935,-3.50239538111881,-3.18590472073562,-3.57945050019254,0.393545779456922
"697",-3.38321122738133,0.0598997011163928,1999.176,6,"WAH3",-3.26341182514855,-3.50301062961412,-3.18630416474421,-3.58011829001846,0.393814125274252
"698",-3.38390553860481,0.0599353360764696,1999.512,6,"WAH3",-3.26403486645187,-3.50377621075775,-3.1868813338921,-3.58092974331753,0.394048409425429
"699",-3.38474939357264,0.0599636807534305,1999.848,6,"WAH3",-3.26482203206577,-3.5046767550795,-3.18763201198295,-3.58186677516233,0.39423476317938
"700",-3.38573191714641,0.0599808915289161,2000.184,6,"WAH3",-3.26577013408858,-3.50569370020424,-3.18855795892639,-3.58290587536642,0.394347916440028
"701",-3.3868449215301,0.0599855628065608,2000.52,6,"WAH3",-3.26687379591698,-3.50681604714322,-3.18965560751461,-3.5840342355456,0.394378628030991
"702",-3.38808259214798,0.059978678999899,2000.856,6,"WAH3",-3.26812523414818,-3.50803995014778,-3.19091590712936,-3.5852492771666,0.394333370037237
"703",-3.38943927114181,0.0599604873090532,2001.192,6,"WAH3",-3.26951829652371,-3.50936024575992,-3.19233238729652,-3.5865461549871,0.394213767690577
"704",-3.39091056281003,0.059934028404869,2001.528,6,"WAH3",-3.27104250600029,-3.51077861961976,-3.19389065677942,-3.58793046884063,0.394039812061203
"705",-3.39249311874752,0.0599039089279812,2001.864,6,"WAH3",-3.27268530089156,-3.51230093660348,-3.1955722238574,-3.58941401363764,0.393841789780237
"706",-3.39418361329758,0.0598727220324797,2002.2,6,"WAH3",-3.27443816923262,-3.51392905736253,-3.19736523845132,-3.59100198814383,0.393636749692506
"707",-3.39597858429124,0.059843904161086,2002.536,6,"WAH3",-3.27629077596907,-3.51566639261341,-3.19925494184435,-3.59270222673814,0.39344728489379
"708",-3.39787446314772,0.0598202305058639,2002.872,6,"WAH3",-3.27823400213599,-3.51751492415945,-3.20122864262355,-3.59452028367189,0.393291641048335
"709",-3.399867605275,0.0598008689491391,2003.208,6,"WAH3",-3.28026586737672,-3.51946934317328,-3.20328543160034,-3.59644977894965,0.393164347349312
"710",-3.40195334939511,0.0597847144014053,2003.544,6,"WAH3",-3.2823839205923,-3.52152277819792,-3.20542428023489,-3.59848241855533,0.393058138320445
"711",-3.40412628990641,0.059769661237843,2003.88,6,"WAH3",-3.28458696743072,-3.52366561238209,-3.20764670470295,-3.60060587510986,0.392959170406909
"712",-3.40638091774719,0.0597506610405961,2004.216,6,"WAH3",-3.286879595666,-3.52588223982838,-3.20996379150363,-3.60279804399076,0.39283425248713
"713",-3.40871062741523,0.059724176941807,2004.552,6,"WAH3",-3.28926227353161,-3.52815898129884,-3.21238056180806,-3.6050406930224,0.392660131214337
"714",-3.41110805973134,0.0596877708563554,2004.888,6,"WAH3",-3.29173251801863,-3.53048360144405,-3.21489767110444,-3.60731844835825,0.392420777253808
"715",-3.41356580789884,0.0596382320201096,2005.224,6,"WAH3",-3.29428934385862,-3.53284227193906,-3.21751826727534,-3.60961334852233,0.392095081246988
"716",-3.41607608379339,0.0595762145851306,2005.56,6,"WAH3",-3.29692365462312,-3.53522851296365,-3.22023241181575,-3.61191975577102,0.391687343955269
