"","Seascapes","lag","si","cmi","bcmi","z"
"104","2 & 3",4,1.5374346455896,0.728678049319698,0.662877503780181,3.96291776659243
"105","2 & 3",5,1.5374346455896,0.576977742979248,0.455120159253265,3.2865442053156
"106","2 & 3",6,1.5374346455896,0.633848622501067,0.527553393349028,3.57277012887218
"107","2 & 3",7,1.5374346455896,0.567108596871658,0.43684987896366,2.7617534330121
"108","2 & 3",8,1.5374346455896,0.519027483741676,0.383166270746967,2.94159817824585
"109","2 & 3",9,1.5374346455896,0.540938102344427,0.420114347671025,3.1754826841025
"110","2 & 3",10,1.5374346455896,0.519488645221605,0.422169127677899,2.80359793196346
"111","2 & 4",0,1.5374346455896,0.904489684548214,0.868913520589593,4.34435199389918
"112","2 & 4",1,1.5374346455896,0.792635143229753,0.722677908895136,4.5911764258106
"113","2 & 4",2,1.5374346455896,0.729414072417975,0.663046463547374,3.44454674170806
"114","2 & 4",3,1.5374346455896,0.642429239502212,0.525702352403293,3.09348421468773
"115","2 & 4",4,1.5374346455896,0.668092678246254,0.576868671145197,3.80611185266465
"116","2 & 4",5,1.5374346455896,0.624283638664668,0.526264053188462,3.1506656017354
"117","2 & 4",6,1.5374346455896,0.538968438243074,0.426071421608519,2.74525689325982
"118","2 & 4",7,1.5374346455896,0.572149641902895,0.425040738265498,3.42895407164706
"119","2 & 4",8,1.5374346455896,0.560656378910254,0.495217911409163,3.1978574986237
"120","2 & 4",9,1.5374346455896,0.45890305908024,0.350823700976169,3.09697374434138
"121","2 & 4",10,1.5374346455896,0.495177390664944,0.357822910540047,3.3115829046917
"122","2 & 5",0,1.5374346455896,0.630289739745785,0.59919185413592,3.88234612407153
"123","2 & 5",1,1.5374346455896,0.63055213446234,0.583393764219864,3.5961720375109
"124","2 & 5",2,1.5374346455896,0.632351724348537,0.562779416838219,3.7841738446396
"125","2 & 5",3,1.5374346455896,0.675172740517618,0.59951381629289,3.7731002192352
"126","2 & 5",4,1.5374346455896,0.638076598876102,0.583460956318917,3.67524186308926
"127","2 & 5",5,1.5374346455896,0.511967905611339,0.405776788194626,3.01556681400976
"128","2 & 5",6,1.5374346455896,0.643749181166232,0.548028862611586,3.76736038786173
"129","2 & 5",7,1.5374346455896,0.500181894209712,0.419349266362441,2.66405482867188
"130","2 & 5",8,1.5374346455896,0.356221628247479,0.176333716915342,1.56391023756479
"131","2 & 5",9,1.5374346455896,0.461343318388561,0.332355818966587,2.53223077104643
"132","2 & 5",10,1.5374346455896,0.42753760295861,0.312319467888389,2.40645888242263
"133","2 & 6",0,1.5374346455896,0.487872976267981,0.41974890314342,3.05280367145048
"134","2 & 6",1,1.5374346455896,0.632722012666969,0.583165715956821,3.63179235974999
"135","2 & 6",2,1.5374346455896,0.623191339421551,0.555557442390404,3.58277616090213
"136","2 & 6",3,1.5374346455896,0.547884420783766,0.438251127009206,2.98064018735842
"137","2 & 6",4,1.5374346455896,0.524986669784298,0.381554754139925,2.59101750030764
"138","2 & 6",5,1.5374346455896,0.559343065893828,0.417922404285976,3.10809585137118
"139","2 & 6",6,1.5374346455896,0.554136834491972,0.41484279603647,2.62319813921422
"140","2 & 6",7,1.5374346455896,0.547422676968329,0.421275719501091,2.86982510539536
"141","2 & 6",8,1.5374346455896,0.41153522461094,0.263460988577462,2.00553093578475
"142","2 & 6",9,1.5374346455896,0.413774656222949,0.270902845260637,2.29168861991989
"143","2 & 6",10,1.5374346455896,0.372260244029784,0.226263638336099,1.75349950786119
"144","2 & 7",0,1.5374346455896,0.60766600653426,0.566016884685481,3.88648834941268
"145","2 & 7",1,1.5374346455896,0.590559966881519,0.482317447260478,2.8555571124851
"146","2 & 7",2,1.5374346455896,0.64597278986142,0.56574957745728,4.06914355219903
"147","2 & 7",3,1.5374346455896,0.609954779833667,0.514912313173173,3.15877540926201
"148","2 & 7",4,1.5374346455896,0.599546990849313,0.487164674505827,3.88045021152876
"149","2 & 7",5,1.5374346455896,0.654033346215835,0.569900545022137,3.41142703140682
"150","2 & 7",6,1.5374346455896,0.566063236207094,0.491517331730365,3.07103885359954
"151","2 & 7",7,1.5374346455896,0.435699083860768,0.332818125162335,3.17768403301459
"152","2 & 7",8,1.5374346455896,0.399495360588688,0.28866793237176,2.08519842677784
"153","2 & 7",9,1.5374346455896,0.485314210486879,0.385806127933024,2.94802748094473
"154","2 & 7",10,1.5374346455896,0.377717937077038,0.279595481647598,2.57016826617327
"155","2 & 8",0,1.5374346455896,0.338575424824437,0.219497418578288,2.63696765558429
"156","2 & 8",1,1.5374346455896,0.427407686306227,0.324645781774422,2.7102687322205
"157","2 & 8",2,1.5374346455896,0.492778861733154,0.449635129120059,3.48913895917165
"158","2 & 8",3,1.5374346455896,0.41556086379401,0.30472907604195,2.56657182351863
"159","2 & 8",4,1.5374346455896,0.389226748743734,0.243885720487034,2.33460086717512
"160","2 & 8",5,1.5374346455896,0.401488740455566,0.219651668614598,1.93576585326973
"161","2 & 8",6,1.5374346455896,0.432209251044604,0.276933142984763,1.9888182792915
"162","2 & 8",7,1.5374346455896,0.470061146556657,0.296970391818623,2.34753373417171
"163","2 & 8",8,1.5374346455896,0.384129496939981,0.213918339099757,2.40033115638808
"164","2 & 8",9,1.5374346455896,0.396762550468473,0.257035573993766,2.19930544818904
"165","2 & 8",10,1.5374346455896,0.368926610834586,0.197995018184473,1.78683788118798
"166","2 & 9",0,1.5374346455896,0.493604934899313,0.428904444549998,2.46227491064303
"167","2 & 9",1,1.5374346455896,0.385237264834346,0.275443081053081,2.16371498019515
"168","2 & 9",2,1.5374346455896,0.520319493350481,0.442084319501068,3.10590083377874
"169","2 & 9",3,1.5374346455896,0.402886417402083,0.321222887306476,3.13274228671666
"170","2 & 9",4,1.5374346455896,0.51145094867883,0.462026838354135,3.08140054512692
"171","2 & 9",5,1.5374346455896,0.506000179548253,0.459309001451592,2.71755944671374
"172","2 & 9",6,1.5374346455896,0.53423733412507,0.481095209880896,2.80563945905277
"173","2 & 9",7,1.5374346455896,0.39939740086374,0.315115284610652,3.12927109468299
"174","2 & 9",8,1.5374346455896,0.442519062578703,0.335545819185471,2.48478620391594
"175","2 & 9",9,1.5374346455896,0.549115076086577,0.519616591667217,3.01672505946004
"176","2 & 9",10,1.5374346455896,0.488972986188944,0.40840661264839,2.71972689424689
"177","2 & 10",0,1.5374346455896,0.542368710011584,0.539766386089737,2.86715803616796
"178","2 & 10",1,1.5374346455896,0.438146931259282,0.454148301092792,3.09127039541281
"179","2 & 10",2,1.5374346455896,0.462081372685611,0.432095113948273,2.51789663883003
"180","2 & 10",3,1.5374346455896,0.52439412750207,0.501421531100827,2.89345555153591
"181","2 & 10",4,1.5374346455896,0.608582939538738,0.625462622048164,2.88274249541651
"182","2 & 10",5,1.5374346455896,0.605476039069477,0.630077082729782,2.93943141445146
"183","2 & 10",6,1.5374346455896,0.517348021719921,0.460839643477937,2.41602347581004
"184","2 & 10",7,1.5374346455896,0.53653294604849,0.491531104831783,2.90841291034224
"185","2 & 10",8,1.5374346455896,0.55464406518168,0.544370093199964,2.68125894322571
"186","2 & 10",9,1.5374346455896,0.439273836167909,0.410964278245703,2.4908310140861
"187","2 & 10",10,1.5374346455896,0.389920628104537,0.332408413101142,2.1482940790166
"188","3 & 4",0,1.21045755245921,0.658985996219768,0.540924170734868,4.27890751928124
"189","3 & 4",1,1.21045755245921,0.54841513014033,0.376402739316372,2.67339555455778
"190","3 & 4",2,1.21045755245921,0.493525032850014,0.350240868518102,2.90582709574118
"191","3 & 4",3,1.21045755245921,0.39524473443279,0.220994223999579,1.99394744892637
"192","3 & 4",4,1.21045755245921,0.477695256166161,0.37064674353761,3.81447452235175
"193","3 & 4",5,1.21045755245921,0.377086124760434,0.256144131860608,2.63170100884276
"194","3 & 4",6,1.21045755245921,0.417043150531776,0.319207356747993,3.97997357288533
"195","3 & 4",7,1.21045755245921,0.529204846547443,0.454463363800228,4.34382169694613
"196","3 & 4",8,1.21045755245921,0.453881606975567,0.404862992199531,3.75342911078294
"197","3 & 4",9,1.21045755245921,0.431926332974352,0.375132854323968,3.77434010149432
"198","3 & 4",10,1.21045755245921,0.417455330005195,0.352166882251515,3.19716480317376
"199","3 & 5",0,1.21045755245921,0.729175593171391,0.676055396625169,5.07869636996785
"200","3 & 5",1,1.21045755245921,0.557894041895832,0.449397167458203,4.67823049288038
"201","3 & 5",2,1.21045755245921,0.535113384057679,0.452001086233873,4.42550423494729
"202","3 & 5",3,1.21045755245921,0.540857674247778,0.462474661813176,3.58885698315098
"203","3 & 5",4,1.21045755245921,0.441094470657793,0.34660306370415,3.2476826042943
"204","3 & 5",5,1.21045755245921,0.35733275085803,0.228632349118867,2.26330234411336
"205","3 & 5",6,1.21045755245921,0.373770779544593,0.285188900472082,2.39762533384969
"206","3 & 5",7,1.21045755245921,0.323036447971749,0.201503655606279,1.72008705563626
"207","3 & 5",8,1.21045755245921,0.273373135003621,0.167103267817794,1.9188164844755
"208","3 & 5",9,1.21045755245921,0.197025356647166,0.0731834664940587,0.844689359914421
"209","3 & 5",10,1.21045755245921,0.282221808269083,0.192674807800785,1.86654423785274
"210","3 & 6",0,1.21045755245921,0.418174877918277,0.303991740758941,2.90115032688947
"211","3 & 6",1,1.21045755245921,0.419314868520917,0.294880719883167,2.798264270132
"212","3 & 6",2,1.21045755245921,0.346896875465126,0.16733257345649,1.38395185589797
"213","3 & 6",3,1.21045755245921,0.318107542265519,0.126445706797087,0.998273854618068
"214","3 & 6",4,1.21045755245921,0.357045918619802,0.220061033780085,2.20270092830248
"215","3 & 6",5,1.21045755245921,0.407739734475924,0.265720993135326,2.8069374277838
"216","3 & 6",6,1.21045755245921,0.267305328847181,0.0591002296115877,0.582370513822098
"217","3 & 6",7,1.21045755245921,0.339454751202678,0.225173623227546,1.46929431095925
"218","3 & 6",8,1.21045755245921,0.383564013381673,0.263809060155307,2.30070004116773
"219","3 & 6",9,1.21045755245921,0.207406567881649,0.017880033765914,0.21614231295393
"220","3 & 6",10,1.21045755245921,0.26161395442333,0.117665724971193,1.05698991260707
"221","3 & 7",0,1.21045755245921,0.489873598359233,0.362971453602964,2.96909565058357
"222","3 & 7",1,1.21045755245921,0.438589425864125,0.322416677304607,2.44281624735278
"223","3 & 7",2,1.21045755245921,0.395798890592967,0.2485774566851,1.67679178322313
"224","3 & 7",3,1.21045755245921,0.362729338766506,0.203694654460091,1.89205198987258
"225","3 & 7",4,1.21045755245921,0.373278648934602,0.254643265958242,2.41662438339341
"226","3 & 7",5,1.21045755245921,0.382959617162724,0.265823734241958,2.72407310235415
"227","3 & 7",6,1.21045755245921,0.255470541331413,0.0873573647813144,0.818872441818952
"228","3 & 7",7,1.21045755245921,0.302252329093298,0.18169166576292,2.22751708388358
"229","3 & 7",8,1.21045755245921,0.290089876784666,0.185655834199081,1.93940084680696
"230","3 & 7",9,1.21045755245921,0.209800458197186,0.0565888070673069,0.651390440428299
"231","3 & 7",10,1.21045755245921,0.389425643828534,0.323541533082813,3.03692076147875
"232","3 & 8",0,1.21045755245921,0.293496453186431,0.164608289881073,1.93277765885299
"233","3 & 8",1,1.21045755245921,0.273750400421761,0.132494951149309,1.89846978823126
"234","3 & 8",2,1.21045755245921,0.257349436748865,0.0875226808595544,1.08744101368253
"235","3 & 8",3,1.21045755245921,0.287816715685058,0.141297007568448,2.20640428776181
"236","3 & 8",4,1.21045755245921,0.278814034659232,0.111796060473358,1.25930091709904
"237","3 & 8",5,1.21045755245921,0.282941810506689,0.0959314122902218,1.13499361915673
"238","3 & 8",6,1.21045755245921,0.285821483892004,0.0876506278721911,0.826086449799184
"239","3 & 8",7,1.21045755245921,0.319162234739414,0.178876637047487,1.85657991830765
"240","3 & 8",8,1.21045755245921,0.343311061615449,0.188292057587328,2.18925048545166
"241","3 & 8",9,1.21045755245921,0.33244657548369,0.195135207166789,2.11523299918605
"242","3 & 8",10,1.21045755245921,0.269051026058039,0.124547814315726,1.28413181115107
"243","3 & 9",0,1.21045755245921,0.332030693285071,0.218455964447986,2.18821130388956
"244","3 & 9",1,1.21045755245921,0.383946499320167,0.304301991018731,2.95672782939923
"245","3 & 9",2,1.21045755245921,0.423046504320176,0.332023237077688,3.48029291001341
"246","3 & 9",3,1.21045755245921,0.395858483216471,0.320156744561357,3.06890012855999
"247","3 & 9",4,1.21045755245921,0.420474448661953,0.357273214755213,3.35879986943938
"248","3 & 9",5,1.21045755245921,0.389799667223941,0.311951346511449,1.94248486812502
"249","3 & 9",6,1.21045755245921,0.402729011702656,0.29484106428728,2.2501288427262
"250","3 & 9",7,1.21045755245921,0.423964050558175,0.334158228253865,2.60983548316831
"251","3 & 9",8,1.21045755245921,0.377227941466928,0.277193763585772,2.28852479975239
"252","3 & 9",9,1.21045755245921,0.465716228401376,0.397545948405556,2.23274816718548
"253","3 & 9",10,1.21045755245921,0.42484280952683,0.332059831363252,1.92879102951733
"254","3 & 10",0,1.21045755245921,0.415161149153083,0.382456464252898,3.24076381292531
"255","3 & 10",1,1.21045755245921,0.460625454947846,0.429801718789291,2.80780188896263
"256","3 & 10",2,1.21045755245921,0.393652631411793,0.353155469235681,3.04660477066613
"257","3 & 10",3,1.21045755245921,0.388676361682943,0.331205132384829,2.57843620469304
"258","3 & 10",4,1.21045755245921,0.469349093510159,0.441326783073255,2.78230958391805
"259","3 & 10",5,1.21045755245921,0.488688144470446,0.467735846136449,2.98073349523746
"260","3 & 10",6,1.21045755245921,0.38606992285915,0.356579756527093,3.1181645362143
"261","3 & 10",7,1.21045755245921,0.440902607552881,0.374150744593077,2.88159806680885
"262","3 & 10",8,1.21045755245921,0.457831841556612,0.40880625860277,2.70048844417881
"263","3 & 10",9,1.21045755245921,0.386241350576308,0.310280097270948,2.40147239586863
"264","3 & 10",10,1.21045755245921,0.352712636251751,0.294894097099039,2.46541715589924
"265","4 & 5",0,1.44849739697124,0.503109961478279,0.390411417134495,2.77425333211943
"266","4 & 5",1,1.44849739697124,0.639424857119822,0.58975646222782,3.68351934864651
"267","4 & 5",2,1.44849739697124,0.633152887171458,0.534119241089116,4.08192571736254
"268","4 & 5",3,1.44849739697124,0.620361000217039,0.544474490353341,3.88142668938585
"269","4 & 5",4,1.44849739697124,0.747381856783333,0.696992760952396,5.35398843213657
"270","4 & 5",5,1.44849739697124,0.57981061039393,0.440419954093839,3.32138337641166
"271","4 & 5",6,1.44849739697124,0.590979104285853,0.451819243462002,3.35592649886024
"272","4 & 5",7,1.44849739697124,0.63309101814743,0.549001064937935,3.49605933301946
"273","4 & 5",8,1.44849739697124,0.50992083885842,0.377145750051758,2.51783080946896
"274","4 & 5",9,1.44849739697124,0.552858625288071,0.417494722393313,3.64707106221852
"275","4 & 5",10,1.44849739697124,0.606253403684466,0.520746296124885,3.11996930341499
"276","4 & 6",0,1.44849739697124,0.458518865863683,0.363153508711341,3.04915917921222
"277","4 & 6",1,1.44849739697124,0.483563280707305,0.371096162270436,2.77306714499684
"278","4 & 6",2,1.44849739697124,0.436024276093141,0.304464038852684,2.5390742735267
"279","4 & 6",3,1.44849739697124,0.518249644904397,0.416748073632449,3.68483204810739
"280","4 & 6",4,1.44849739697124,0.432874111129034,0.271174034626396,2.18501822073215
"281","4 & 6",5,1.44849739697124,0.389304625789126,0.180687139376128,1.3946562121423
"282","4 & 6",6,1.44849739697124,0.565832288729331,0.428400245868225,2.92733071911665
"283","4 & 6",7,1.44849739697124,0.528517851439687,0.432385252708679,3.68370303160399
"284","4 & 6",8,1.44849739697124,0.491564738447324,0.353987657981782,2.4852944165252
"285","4 & 6",9,1.44849739697124,0.405299461456906,0.238586617128362,1.79583232816713
"286","4 & 6",10,1.44849739697124,0.411110253824918,0.26264019781534,2.11273261655294
"287","4 & 7",0,1.44849739697124,0.579239453367139,0.47104897454883,3.56991999208806
"288","4 & 7",1,1.44849739697124,0.632467641352089,0.549946351619975,3.79266369064443
"289","4 & 7",2,1.44849739697124,0.658838118260683,0.581971223622963,3.94090405859034
"290","4 & 7",3,1.44849739697124,0.668111936516025,0.620683641721079,3.87594923782499
"291","4 & 7",4,1.44849739697124,0.630202453511988,0.535603144522263,3.78889353872851
"292","4 & 7",5,1.44849739697124,0.632603665651288,0.500882925044736,3.72655915108243
"293","4 & 7",6,1.44849739697124,0.604969898786527,0.454332943819063,2.92284869743628
"294","4 & 7",7,1.44849739697124,0.51956509947631,0.363328660499526,2.89854602185853
"295","4 & 7",8,1.44849739697124,0.395625192492468,0.183361934227269,1.40693417300832
"296","4 & 7",9,1.44849739697124,0.492346637454942,0.328402067476385,2.12525060734885
"297","4 & 7",10,1.44849739697124,0.400981795308592,0.21717135482601,1.81369336539801
"298","4 & 8",0,1.44849739697124,0.258102357205511,0.101501236730322,1.4878636032049
"299","4 & 8",1,1.44849739697124,0.26580078290083,0.10776227136571,1.41423933135146
"300","4 & 8",2,1.44849739697124,0.263654655985291,0.109477435192213,1.5909278472963
"301","4 & 8",3,1.44849739697124,0.332951685885398,0.217008991038319,2.85785461038316
"302","4 & 8",4,1.44849739697124,0.319682331229989,0.166462636926355,2.15897085232785
"303","4 & 8",5,1.44849739697124,0.302141152039404,0.133982231704416,1.8429755937206
"304","4 & 8",6,1.44849739697124,0.368274833705426,0.20239464666185,1.97513064129826
"305","4 & 8",7,1.44849739697124,0.442767294808064,0.324280545922315,3.16855499947836
"306","4 & 8",8,1.44849739697124,0.340511324817601,0.154006122377068,1.78024931289234
"307","4 & 8",9,1.44849739697124,0.313936709035643,0.124248886471387,1.46111931768939
"308","4 & 8",10,1.44849739697124,0.406279299066576,0.269494982123965,3.67592637815463
"309","4 & 9",0,1.42449413483296,0.362525346224129,0.259108761674508,2.44261793636839
"310","4 & 9",1,1.42449413483296,0.315772905707151,0.198174852202409,2.05107556463862
"311","4 & 9",2,1.42449413483296,0.291954247507364,0.163503067441219,2.2882255405323
"312","4 & 9",3,1.42449413483296,0.324287304470358,0.199395432896479,2.30780878964505
"313","4 & 9",4,1.42449413483296,0.39725952919959,0.302188006439163,2.93175190900825
"314","4 & 9",5,1.42449413483296,0.398463891696443,0.295565547876328,2.79020164438791
"315","4 & 9",6,1.42449413483296,0.369973852847847,0.225808352151163,1.69310427705131
"316","4 & 9",7,1.42449413483296,0.537057972290671,0.502662210506754,4.02471322594584
"317","4 & 9",8,1.42449413483296,0.417305961312345,0.315636761409657,2.4835519311326
"318","4 & 9",9,1.42449413483296,0.456820850307872,0.326976044968581,2.3529434526558
"319","4 & 9",10,1.42449413483296,0.501638464944429,0.425584394544683,2.70110866438165
"320","4 & 10",0,1.42449413483296,0.476922029172395,0.453471709228685,2.96459832896985
"321","4 & 10",1,1.42449413483296,0.389041838145066,0.360287710675973,2.85411118698088
"322","4 & 10",2,1.42449413483296,0.449790991570115,0.45406370964533,2.84788515557525
"323","4 & 10",3,1.42449413483296,0.475003102860382,0.479802791511907,3.19719927054916
