"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"441",-4.4466818686818,0.0287415419848748,1997.832,4,"WAH3",-4.38919878471205,-4.50416495265155,-4.35126595735137,-4.54209778001224,0.19083182266087
"442",-4.44617608223313,0.0285447196480556,1998.168,4,"WAH3",-4.38908664293702,-4.50326552152924,-4.35141357991769,-4.54093858454857,0.18952500463088
"443",-4.44567028912854,0.0283697967147955,1998.504,4,"WAH3",-4.38893069569895,-4.50240988255813,-4.35148849438607,-4.539852083871,0.188363589484929
"444",-4.445164489341,0.0282171795695414,1998.84,4,"WAH3",-4.38873013020192,-4.50159884848008,-4.35148935161808,-4.53883962706392,0.187350275445848
"445",-4.44465868284877,0.028087230706392,1999.176,4,"WAH3",-4.38848422143599,-4.50083314426155,-4.35141494818732,-4.53790241751022,0.1864874693229
"446",-4.44415286968814,0.0279802651672184,1999.512,4,"WAH3",-4.3881923393537,-4.50011340002257,-4.35126423825694,-4.53704150111934,0.185777262862398
"447",-4.44364704994993,0.0278965469159049,1999.848,4,"WAH3",-4.38785395611812,-4.49944014378174,-4.35103634561284,-4.53625775428702,0.185221408674181
"448",-4.4431412237298,0.0278362852710539,2000.184,4,"WAH3",-4.38746865318769,-4.4988137942719,-4.35073057545667,-4.53555187200292,0.184821296546255
"449",-4.44263539117342,0.0277996329290835,2000.52,4,"WAH3",-4.38703612531525,-4.49823465703159,-4.35034642101392,-4.53492436133292,0.184577940318997
"450",-4.4421295524707,0.0277866840342421,2000.856,4,"WAH3",-4.38655618440222,-4.49770292053919,-4.34988356993527,-4.53437553500613,0.184491965070858
"451",-4.44162370781519,0.0277974725228955,2001.192,4,"WAH3",-4.3860287627694,-4.49721865286098,-4.34934190975263,-4.53390550587775,0.184563596125122
"452",-4.44111785743609,0.0278319722218104,2001.528,4,"WAH3",-4.38545391299247,-4.49678180187971,-4.34872152758487,-4.53351418728732,0.184792659702456
"453",-4.44061200159224,0.0278900970192254,2001.864,4,"WAH3",-4.38483180755379,-4.49639219563069,-4.34802270956386,-4.53320129362063,0.18517858405677
"454",-4.44010614054462,0.0279717014521423,2002.2,4,"WAH3",-4.38416273764033,-4.4960495434489,-4.34724593885733,-4.5329663422319,0.185720403374569
"455",-4.43960027457332,0.0280765829822753,2002.536,4,"WAH3",-4.38344710860877,-4.49575344053787,-4.34639188813017,-4.53280866101648,0.186416772886313
"456",-4.43909440397338,0.0282044842948791,2002.872,4,"WAH3",-4.38268543538362,-4.49550337256314,-4.34546141190855,-4.53272739603821,0.187265984129667
"457",-4.43858852904057,0.0283550959871096,2003.208,4,"WAH3",-4.38187833706635,-4.49529872101478,-4.34445553764101,-4.53272152044012,0.188265982799102
"458",-4.43808265007556,0.0285280606955931,2003.544,4,"WAH3",-4.38102652868437,-4.49513877146674,-4.34337545199995,-4.53278984815117,0.18941439615122
"459",-4.43757676738263,0.0287229770328372,2003.88,4,"WAH3",-4.38013081331696,-4.49502272144831,-4.34222248781219,-4.53293104695308,0.190708559140882
"460",-4.43707088126587,0.0289394036758925,2004.216,4,"WAH3",-4.37919207391409,-4.49494968861766,-4.34099811048177,-4.53314365204998,0.192145541568213
"461",-4.43656499202573,0.0291768645734451,2004.552,4,"WAH3",-4.37821126287884,-4.49491872117262,-4.33970390069997,-4.53342608335148,0.193722182651509
"462",-4.43605909996017,0.0294348535709956,2004.888,4,"WAH3",-4.37718939281818,-4.49492880710216,-4.33834153909192,-4.53377666082843,0.195435121736507
