"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"159",-3.87503251994602,0.0905658653035871,1987.752,2,"WAH3",-3.69390078933885,-4.05616425055319,-3.56439224574292,-4.18567279414912,0.621280548406202
"160",-3.87466030119882,0.0892964895198804,1988.088,2,"WAH3",-3.69606732215906,-4.05325328023858,-3.56837397691046,-4.18094662548717,0.612572648576712
"161",-3.87428809061829,0.0880466929305034,1988.424,2,"WAH3",-3.69819470475728,-4.05038147647929,-3.5722885597473,-4.17628762148927,0.603999061741964
"162",-3.87391588887688,0.0868173066834159,1988.76,2,"WAH3",-3.70028127551005,-4.04755050224371,-3.57613314409431,-4.17169863365945,0.595565489565149
"163",-3.87354369664125,0.0856091946186397,1989.096,2,"WAH3",-3.70232530740397,-4.04476208587853,-3.57990476765298,-4.16718262562951,0.587277857976532
"164",-3.87317151453109,0.0844232540681997,1989.432,2,"WAH3",-3.70432500639469,-4.04201802266749,-3.58360035320057,-4.16274267586162,0.579142322661051
"165",-3.87279934308339,0.0832604166064676,1989.768,2,"WAH3",-3.70627850987046,-4.03932017629633,-3.58721670598057,-4.15838198018622,0.571165274205648
"166",-3.87242718282588,0.0821216471774471,1990.104,2,"WAH3",-3.70818388847099,-4.03667047718078,-3.59075051676965,-4.15410384888212,0.563353332112471
"167",-3.87205503422606,0.0810079445482194,1990.44,2,"WAH3",-3.71003914512962,-4.0340709233225,-3.59419836027131,-4.14991170818081,0.555713347909498
"168",-3.87168289765195,0.0799203414234107,1990.776,2,"WAH3",-3.71184221480513,-4.03152358049877,-3.59755669468406,-4.14580910061984,0.548252405935782
"169",-3.8713107734612,0.0788599023823544,1991.112,2,"WAH3",-3.71359096869649,-4.02903057822591,-3.60082186886599,-4.14179967805641,0.540977809190415
"170",-3.87093866194952,0.0778277233384628,1991.448,2,"WAH3",-3.7152832152726,-4.02659410862645,-3.60399012413761,-4.13788719976144,0.533897075623825
"171",-3.87056656331658,0.0768249302542112,1991.784,2,"WAH3",-3.71691670280816,-4.024216423825,-3.60705759865529,-4.13407552797787,0.527017929322585
"172",-3.87019447775275,0.0758526753847791,1992.12,2,"WAH3",-3.71848912698319,-4.02189982852231,-3.61002034038233,-4.13036861512317,0.520348274740845
"173",-3.86982240539637,0.0749121351615613,1992.456,2,"WAH3",-3.71999813507325,-4.0196466757195,-3.61287431430575,-4.126770496487,0.513896182181246
"174",-3.86945034631006,0.0740045070749874,1992.792,2,"WAH3",-3.72144133216008,-4.01745936046003,-3.6156154131045,-4.12328527951562,0.507669866411113
"175",-3.86907830054968,0.073131004158608,1993.128,2,"WAH3",-3.72281629223246,-4.01534030886689,-3.618239476138,-4.11991712496136,0.501677648823356
"176",-3.86870626813734,0.0722928511574108,1993.464,2,"WAH3",-3.72412056582252,-4.01329197045216,-3.62074230256175,-4.11667023371293,0.495927931151178
